word,part_of_speech,meaning,example,example_meaning,definition,ID
dogma,noun,giáo điều,Because we will throw away these political dogmas .,Vì chúng ta sẽ gạt bỏ đi những giáo điều chính trị này.,"An authoritative principle, belief or statement of opinion, especially one considered to be absolutely true regardless of evidence, or without evidence to support it.",6460
inconsistent,adjective,bất nhất,"What inconsistency is pointed out at James 3:9-12, and what should we do in this regard?","Sự bất nhất nào được nêu ra ở Gia-cơ 3:9-12, và chúng ta nên làm gì về điều này?",not consistent,6461
indiscretion,noun,hành động vô ý,"The Princess invited Leopold to call on her, an invitation he took up, remaining for three quarters of an hour, and writing a letter to the Prince Regent apologising for any indiscretion .","Công chúa mời Leopold đến thăm bà, ông chấp nhận lời mời và ghé thăm 45 phút, rồi viết một bức thư cho Hoàng tử Nhiếp chính xin lỗi vì bất cứ hành động vô ý nào.",The quality or state of being indiscreet; want of discretion; imprudence; rashness.,6462
importunity,noun,sự nhũng nhiễu,86 Let them importune at the afeet of the judge;,86 Hãy để họ đến kêu nài dưới chân quan tòa;,(obsolete) Unseasonableness; an unsuitable or inappropriate time.,6463
registrar,noun,hộ tịch viên,Go to the Registrar and get married.,Hãy đến một văn phòng hộ tịch và đăng ký kết hôn.,"An official keeper, or recorder of records.",6464
squeamish,adjective,khó tính,who are this squeamish . I recently got a chance,mới khó tính . Mới đây tôi đã có một cơ hội,easily bothered or upset; tending to be nauseated or nervous; oversensitive,6465
prevarication,noun,lời nói quanh co,I will not prevaricate .,Tôi sẽ không vòng vo đâu .,"(now rare) Deviation from what is right or correct; transgression, perversion.",6466
convalescent,adjective,đang dưỡng bệnh,I have a friend convalescing in this room.,Tôi có người bạn đang dưỡng bệnh trong phòng này.,Recovering one's health and strength after a period of illness.,6467
antagonism,noun,sự đối lập,Also hidden from scrutiny was the growing antagonism between the Khmer Rouge and their North Vietnamese allies.,Người ngoài cũng không được biết đến sự đối lập ngày càng tăng giữa Khmer Đỏ và đồng minh Việt Nam của họ.,A strong natural dislike or hatred; antipathy.,6468
vicissitude,noun,sự thịnh suy,Each of us will experience some of these during the vicissitudes of life.,Mỗi người chúng ta sẽ trải qua một số thử thách và gian khổ này trong những thăng trầm của cuộc sống.,"Regular change or succession from one thing to another, or one part of a cycle to the next; alternation; mutual succession; interchange.",6469
frenzied,adjective,điên cuồng,Usually the frenzied personality takes direction from the cooler head.,Thường thì tính cách điên cuồng nhận lệnh trực tiếp từ cái đầu lạnh hơn.,"In a state of hurry, panic or wild activity.",6470
contagion,noun,bệnh lây,""" For the purpose of preventing contagion . "" Hm?",""" Vì mục đích ngăn dịch bệnh lây lan. """,A disease spread by contact,6471
liberation,noun,giải phóng,She is a long-time member of MPLA (Popular Movement for the Liberation of Angola).,Bà là thành viên lâu năm của MPLA (Phong trào phổ biến giải phóng đất nước Angola).,The act of liberating or the state of being liberated.,6472
aria,noun,Aria,"Oh, this is my favorite aria .",Aria tôi thích nhất đây.,A musical piece written typically for a solo voice with orchestral accompaniment in an opera or cantata.,6474
obsessive,adjective,ám ảnh,And this obsession of yours with Raiden will cease immediately.,Và nỗi ám ảnh của ngươi với Raiden phải dừng lại ở đây.,Having one thought or pursuing one activity to the absolute or nearly absolute exclusion of all others.,6475
corrode,verb,ăn mòn,"is bankrupting our states and corroding our souls,","làm phá sản quốc gia, ăn mòn linh hồn của chúng ta","(transitive) To eat away by degrees; to wear away or diminish by gradually separating or destroying small particles of, as by action of a strong acid or a caustic alkali.",6476
finality,noun,chốt hạ,He was not gonna pass that final test.,Cậu ta sẽ không thể vượt qua bài kiểm tra cuối cùng .,"The state of ""being final""; the condition from which no further changes occur",6477
transcendent,adjective,siêu việt,"I was supposed to become something divine, something transcendent .","Tôi đáng lẽ phải trở thành một điều kì diệu, Một điều siêu việt .",surpassing usual limits,6478
benediction,noun,lễ giáng phúc,Benediction : Elder J.,Cầu Nguyện Kết Thúc : Anh Cả J.,"A short invocation for divine help, blessing and guidance, usually after a church worship service.",6479
resonate,verb,cộng hưởng,He would have the sound coming through the resonators .,Cậu ấy có thể có âm thanh qua hệ thống cộng hưởng .,"To vibrate or sound, especially in response to another vibration.",6480
commune,noun,công xã,Gill became involved in the Paris Commune .,Rimbaud tham gia Công xã Paris.,"A small community, often rural, whose members share in the ownership of property, and in the division of labour; the members of such a community",6481
amity,noun,thân thiện,"It states the basic principles of ASEAN: co-operation, amity , and non-interference.","Nó cũng đặt nền móng cho những nguyên tắc cơ bản của ASEAN là hợp tác, thân thiện và không can thiệp vào tình hình nội bộ của nhau.","(formal, literary) friendship. The cooperative and supportive relationship between people, or animals. In this sense, the term connotes a relationship which involves mutual knowledge, esteem, affection, and respect along with a degree of rendering service to friends in times of need or crisis.",6482
aviator,noun,phi công,""" Lt. Stanislav Sobinski. "" I was right, it is a young aviator .",""" Trung úy Stanislav Sobinski. "" Tôi đã đúng, đó là một phi công trẻ.","An aircraft pilot. The use of the word may imply claims of superior airmanship, as in navy aviator vs. air force pilot.",6483
confederation,noun,liên minh,“Syria is confederate with Ephraim” means that these two countries formed an alliance or agreement.,“Sy Ri liên minh cùng Ép Ra Im” có nghĩa là hai nước này lập một liên minh hoặc hợp đồng.,A union or alliance of states or political organizations.,6484
independence,noun,sự độc lập,Our people thirst for independence .,Người dân của chúng tôi đang khát khao sự độc lập .,"The state or quality of being independent; freedom from dependence; exemption from reliance on, or control by others; self-subsistence or maintenance; direction of one's own affairs without interference.",6485
patriotism,noun,chủ nghĩa yêu nước,"YNH: For many centuries, even thousands of years, patriotism worked quite well.","YNH: Trong nhiều thế kỷ, thậm chí là hàng ngàn năm, chủ nghĩa yêu nước khá là hiệu quả.",Love of country; devotion to the welfare of one's country; the virtues and actions of a patriot; the passion which inspires one to serve one's country.,6486
bison,noun,bò rừng,The bison will not stay long among the trees.,Lũ bò rừng sẽ không ở lại lâu trong đám cây.,"A wild ox, Bison bonasus.",6487
delay,verb,hoãn,"After several delays , the plane finally left.",Cuối cùng thì máy bay cũng cất cánh sau vài lần hoãn .,previously unexpected period of time before an event occurs; the act of delaying.,6488
dementia,noun,chứng mất trí,"The doctors say, if they didn't know any better, he has the beginnings of dementia .",Bác sĩ nói nếu họ ko lầm... thì đây là khởi đầu của chứng mất trí .,"(pathology) A progressive decline in cognitive function due to damage or disease in the brain beyond what might be expected from normal aging. Areas particularly affected include memory, attention, judgement, language and problem solving.",6489
domesticate,verb,thuần hóa,"We've domesticated animals, locked them up, killed them for sport.","Ta đã thuần hóa các loài động vật, giam cầm chúng, thậm chí giết chúng để tiêu khiển.",(transitive) To make domestic.,6490
financier,noun,nhà tài phiệt,"In 1979–80, the team quit the league due to financial problems.","Trong 1979-1980, đội bóng đã bỏ giải do vấn đề tài chính .","A person who, as a profession, profits from large financial transactions.",6491
implant,verb,ghi khắc,The implants .,Việc cấy ghép.,(transitive) To fix firmly or set securely or deeply.,6492
optimist,noun,người lạc quan,It's not like I'm particularly optimistic by nature.,Tôi không phải là một người lạc quan .,A person who expects a favourable outcome.,6493
blackout,noun,mất điện,"Just another blackout , Lina.","Lại một mất điện nữa, Lina.",Temporary loss of consciousness or memory.,6494
chemistry,noun,hóa học,She received her undergraduate B.A. in Chemistry at Agostinho Neto University in 1982.,Bà nhận bằng đại học B.A. lĩnh vực Hóa học tại Đại học Agostinho Neto năm 1982.,(uncountable) The branch of natural science that deals with the composition and constitution of substances and the changes that they undergo as a consequence of alterations in the constitution of their molecules.,6495
civilian,adjective,dân thường,These were not the first evacuations of civilian populations by the Khmer Rouge.,Đây không phải là những cuộc sơ tán dân thường đầu tiên của Khmer Đỏ.,"A person following the pursuits of civil life, especially one who is not an active member of the military, the police, or a belligerent group.",6496
colony,noun,khu,"The conquest of new parts of the globe, notably sub-Saharan Africa, by Europeans yielded valuable natural resources such as rubber, diamonds and coal and helped fuel trade and investment between the European imperial powers, their colonies and the United States: The inhabitant of London could order by telephone, sipping his morning tea, the various products of the whole earth, and reasonably expect their early delivery upon his doorstep.","Trong khi đó, cuộc chinh phục các khu vực mới trên thế giới, đặc biệt là châu Phi cận Sahara, châu Á mang lại nguồn tài nguyên thiên nhiên quý giá như cao su, kim cương và than và giúp đầu tư và thương mại nhiên liệu giữa các cường quốc châu Âu, các thuộc địa của họ và Hoa Kỳ: Cư dân của London có thể gọi bằng điện thoại, nhấm nháp trà buổi sáng, các sản phẩm khác nhau trên thế giới, và mong đợi sớm giao hàng ngay trước cửa nhà mình.",Region or governmental unit created by another country and generally ruled by another country.,6497
dinosaur,noun,khủng long,"So listen, about you and the dinosaur girl?","Nghe này, về chuyện cậu và cô gái khủng long kia?","Any of various extinct reptiles belonging to the Dinosauria, existing between about 230 million and 65 million years ago.",6498
cooperation,noun,hợp tác,I told you to cooperate with these people.,Tôi đã bảo cậu hợp tác với họ.,Alternative spelling of cooperation.,6499
dominate,verb,chế ngự,“You Don’t Have to Let It Dominate You”,“Đừng để nó chế ngự mình”,To enjoy a commanding position in some field,6500
ecologist,noun,nhà sinh thái học,"What can I, as an ecologist , do about that?","Vậy với vai trò là một nhà sinh thái học , tôi có thể làm gì?",A scholar of ecology.,6501
loot,noun,tiền,"If the old ladies don't come up with the loot , out they go.","Nếu mấy bà lão không kiếm ra tiền , họ sẽ phải ra đi.","Goods, commonly money or jewelery, obtained through theft, robbery, etc.",6502
meteorologist,noun,nhà khí tượng học,"The more that meteorologists acquired data, the more they became aware of the enormous complexity of the weather.",Càng thu được nhiều dữ liệu các nhà khí tượng học càng nhận thức thời tiết hết sức phức tạp.,a person who studies meteorology,6503
nuptials,noun,lễ cưới,Then there are nuptials to be arranged.,Vậy là có lễ cưới được sắp xếp.,wedding ceremony,6504
survive,verb,sống sót,"If we can't stick together, maybe we can't survive .",Nếu chúng ta không đoàn kết thì không thể sống sót được.,"(intransitive) Of a person, to continue to live; to remain alive.",6505
ultraviolet,adjective,tia cực tím,So this seems to be a feature of ultraviolet rays hitting the skin.,"Vậy nên, điều này có vẻ là một đặc trưng của tia cực tím tác động vào da.",of electromagnetic radiation beyond (higher in frequency than) light visible to the human eye; radiation with wavelengths from 380 nanometre - 10 nanometre,6506
additive,adjective,phụ gia,The toxic effects are additive to those of alcohol and benzodiazepines.,Các tác dụng độc hại là phụ gia cho rượu và các chất benzodiazepin.,"(mathematics) Pertaining to addition; that can be, or has been, added.",6507
apology,noun,cái tồi,I apologize .,Em xin lỗi .,An expression of remorse or regret for having said or done something that harmed another: an instance of apologizing (saying that one is sorry).,6508
barter,verb,đổi chác,"Perhaps he could be bartered , fetch us a good price.",Có lẽ hắn sẽ đổi chác được một món hời đấy,an equal exchange,6509
buckle,verb,khóa,You can see the indentation Marks of a buckle .,Anh có thể thấy vết lõm của khóa .,"(intransitive) To distort or collapse under physical pressure; especially, of a slender structure in compression.",6510
glut,verb,cho ăn no nê,8 . Rural sales push glut of goods,8 . Đưa hàng về nông thôn giải quyết dư thừa hàng hóa,"an excess, too much",6512
kelp,noun,tảo bẹ,"low and behold, kelp forests emerged in shallow water.","thấp và có thể trông thấy, rừng tảo bẹ xuất hiện trong vùng nước nông.",(botany) any of several large brown seaweeds (order Laminariales).,6513
leniency,noun,khoan dung,Our laws allow the Captain to show leniency .,Luật của chúng ta cho phép thuyền trưởng biểu hiện tính khoan dung .,"The quality of mercy or forgiveness, especially in the assignment of punishment as in a court case.",6514
adobe,noun,gạch sống,This is Adobe Photoshop.,Đây là Adobe Photoshop.,An unburnt brick dried in the sun.,6515
blister,verb,chỗ giộp da,Blood blisters .,Rộp máu.,"A small bubble between the layers of the skin that contains watery or bloody fluid and is caused by friction and pressure, burning, freezing, chemical irritation, disease or infection.",6516
sieve,verb,rây,"Just as one shakes a sieve ,",Như người ta lắc cái rây,"A device to separate larger objects from smaller objects, or to separate solid objects from a liquid.",6517
havoc,verb,sự tàn phá,There is nothing unusual about him apart from his ability to cause havoc .,"Không có gì không bình thường cả, ngoài khả năng gây ra sự tàn phá của hắn ta.",To pillage.,6518
cumulative,adjective,tích lũy,"It will accumulate, and greenhouse gases tend to be cumulative .",Chúng sẽ tích tụ và hiệu ứng nhà kính sẽ tích lũy lại.,That is formed by accumulation of successive additions,6519
nostalgic,adjective,nhớ nhà,"Seeing white picket fences and perfect family houses, it's enough to make one nostalgic .","Thấy những hàng rào trắng và những mái gia đình ấm cúng, nó đủ để khiến ai cũng phải cảm thấy nhớ nhà .","Of, having, or relating to nostalgia.",6520
utility,noun,sự có ích,I call this the Sport Utility Principle.,Tôi gọi nó là Quy tắc Thể thao Tối ưu,The state or condition of being useful; usefulness.,6522
coerce,verb,ép buộc,"We cannot compel, coerce , or command the Holy Ghost.","Chúng ta không thể bắt buộc , ép buộc hoặc ra lệnh cho Đức Thánh Linh.","To restrain by force, especially by law or authority; to repress; to curb.",6523
recoup,verb,bồi thường,They tried to recoup what was lost.,Họ vẫn tìm mọi cách giành lại vị thế đã mất.,"to make back, as an investment.",6524
eligible,adjective,thích hợp,"Dean, I'm not eligible for financial aid because my past income is too high.","Em không thích hợp cho viện trợ tài chính, vì thu nhập quá khứ của em quá cao.",suitable; meeting the conditions; worthy of being chosen,6525
arrogance,noun,kiêu căng,"With these stupid attitudes, Maria only proves her own arrogance .","Với những quan điểm ngu ngốc này, Maria chỉ chứng tỏ được sự kiêu căng của chính mình.","The act or habit of arrogating, or making undue claims in an overbearing manner; that species of pride which consists in exorbitant claims of rank, dignity, estimation, or power, or which exalts the worth or importance of the person to an undue degree; proud contempt of others; lordliness; haughtiness; self-assumption; presumption. Closely related to the act of arrogating.",6526
swindle,verb,bịp,"I'll study the "" Marshall swindle , "" sir.","Tôi sẽ nghiên cứu "" Nước bịp của Marshall. """,(transitive) to defraud (someone),6527
junta,noun,nhóm đảo chính,"(""We want a junta !","(""Chúng tôi muốn Junta!, chúng tôi muốn junta ! "").","A council; a convention; a tribunal; an assembly; especially, the grand council of state in Spain.",6528
plateau,noun,cao nguyên,This region would be a plateau were it not for its two volcanoes.,"Nếu không có hai ngọn núi lửa, vùng này sẽ là cao nguyên .",A largely level expanse of land at a high elevation; tableland.,6529
tuberculosis,noun,bệnh lao,"A possible exception is rifampin , the antibiotic prescribed for tuberculosis .","Một ngoại lệ có thể xảy ra là rifampin , kháng sinh được kê cho bệnh lao .","(pathology) An infectious disease of humans and animals caused by a species of mycobacterium mainly infecting the lungs where it causes tubercles characterized by the expectoration of mucus and sputum, fever, weight loss, and chest pain, and transmitted through inhalation or ingestion of bacteria.",6531
infatuation,noun,cơn say nắng,Is It Love or Is It Infatuation ?,Là yêu hay si mê ?,The act of infatuating; the state of being infatuated; folly; that which infatuates.,6532
au pair,noun,trao đổi,This au pair .,Cô gái giúp việc này.,"A single girl (or, rarely, a boy) who helps a host family with childcare and/or housework while staying as a guest with a host family and generally receiving a small allowance (or pocket money)",6533
polymath,noun,học giả,"It turns out that, in fact, the world was given this gift in 1738 by a Dutch polymath named Daniel Bernoulli.",Thực tế thì hóa ra thế giới đã nhận được món quà này vào năm 1738 bởi 1 học giả người Hà Lan tên Daniel Bernoulli.,A person with extraordinarily broad and comprehensive knowledge.,6534
schlep,verb,schlep,They schlepped to a gallery and camped there.,Họ đã đến khu trưng bày và cắm trại ở đó.,(transitive) To carry or to drag around.,6535
rangy,adjective,rangy,All rangy and mangy like a rough old dog.,Lang thang dơ dáy như một con chó già.,Slender and long of limb; lanky,6536
convalescence,noun,thời kỳ dưỡng bệnh,And I also say that I'll see your convalescent leave is cancelled.,"Và tôi cũng nói, tôi thấy thời kỳ dưỡng bệnh của anh đã hết.",A gradual healing after illness or injury.,6537
ethnography,noun,dân tộc học,"The Getica sets off with a geography/ ethnography of the North, especially of Scandza (16–24).","Getica nổi bật là nhờ vào vị trí địa lý/ dân tộc học miền Bắc, đặc biệt là Scandza (16–24).",(anthropology) The branch of anthropology that scientifically describes specific human cultures and societies.,6538
morbidity,noun,bệnh tật,"Morbidity and Mortality Weekly Report, 55 (11), 1-32.","Báo cáo tuần về Tình trạng bệnh tật và Tử vong, 55 (11), 1–32.","The quality of being unhealthful, morbid",6539
synergy,noun,sức mạnh tổng hợp,"I need you to just say vague, confident-sounding buzzwords, like "" synergy "" and "" dynamism. ""","Anh chỉ cần em nói một cách mơ hồ, từ ngữ nghe có vẻ tự tin vào, như là "" sức mạnh tổng hợp "" và "" thuyết động lực "".",Behavior of a system that cannot be predicted by the behavior of its parts.,6540
mediate,verb,hoà giải,This should make today's mediation session all the more interesting.,Nó sẽ làm phiên hoà giải hôm nay thú vị lắm đây.,(intransitive) to intervene between conflicting parties in order to resolve differences or bring about a settlement,6541
regimen,noun,chế độ,You will require a strict regimen of medicines and round-the-clock care.,Cô sẽ cần một chế độ nghiêm ngặt về thuốc men và chăm sóc 24 / 24.,Orderly government; system of order; administration.,6542
rickshaw,verb,Xe kéo,It's the legendary battle rickshaw of Emperor Hawk.,Xe kéo đánh trận huyền thoại của Ưng đại hoàng đế.,A two-wheeled carriage pulled along by a person.,6543
fatalistic,adjective,dựa vào thuyết định mệnh,It's such a fatalistic adage.,Ngạn ngữ này thật biết dựa vào thuyết định mệnh .,Of or pertaining to fatalism,6544
soluble,adjective,giải quyết được,So this problem is absolutely soluble .,Vấn đề này là hoàn toàn có thể giải quyết được .,Able to be dissolved.,6545
extraction,noun,sự trích,"Are you talking about, um, extraction ?",Về sự trích xuất phải không?,An act of extracting or the condition of being extracted.,6546
squalor,noun,sự bẩn thỉu,"The climate, the squalor .","Khí hậu, sự bẩn thỉu .",Squalidness; foulness; filthiness; squalidity.,6547
cohort,noun,đội quân,Disband the Fourth Cohort and use the survivors to reinforce the Third.,Giải tán đội quân số 4 và dùng số người sống sót củng cố thêm đội số 3.,A group of people supporting the same thing or person.,6548
adversary,noun,đối thủ,We have learned to forgive each other as former adversaries .,Chúng ta đã học được cách tha thứ cho nhau với tư cách những đối thủ cũ.,An opponent or rival.,6549
rebut,verb,cự tuyệt,"So the same Guardian rebuts ,",Cùng bài báo của The Guardian lại bác bỏ,To drive back or beat back; to repulse.,6550
cavalcade,verb,đoàn người cưỡi ngựa,Their cavalcade looked truly formidable.,Cảnh tượng đoàn người ngựa xem ra thật dữ dội.,A company of riders.,6551
oligarch,noun,đầu sỏ chính trị,"Greetings, citizens and Oligarchs .","Xin chào mừng, những công dân và những tên đầu sỏ chính trị","A member of an oligarchy, someone who is part of a small group that runs a country.",6552
bureaucratic,adjective,bộ máy quan liêu,can be created with neither the bureaucratic structure of the firm,được tạo ra không phải với bộ máy quan liêu của công ty,Of or pertaining to bureaucracy or the actions of bureaucrats.,6553
congenital,adjective,bẩm sinh,Why are some children born with congenital defects?,Tại sao một số trẻ con mới sinh ra đã bị những khuyết tật bẩm sinh ?,(of a trait) Present since birth.,6554
depiction,noun,sự miêu tả,Silver coin with Alexander the Great depicted as a Greek deity,Đồng tiền bạc khắc hình A-léc-xan-đơ Đại Đế như một thần của Hy Lạp,"a lifelike image of something, either verbal or visual",6555
credential,noun,giấy chứng nhận,These are my credentials .,Giấy chứng nhận đây.,"of, pertaining to or entitling to credit or authority",6556
alienated,adjective,bị bệnh tâm thần,"An alien , huh?","Một người ngoài hành tinh, hả?",Isolated; excluded; estranged.,6557
reiterate,adjective,nói lại,"To reiterate , my terrible secret is-","Anh nói lại , bí mật tồi tệ của anh là-","(transitive) to say or do (something) for a second time, such as for emphasis.",6558
perpetuate,verb,ghi nhớ mãi,"The field of medicine is popularly associated with gruesome images of spilled blood , particularly in television and movies , which may help to perpetuate such phobias .","Các lĩnh vực y khoa thường gắn liền với hình ảnh khủng khiếp của máu chảy , đặc biệt trong truyền hình và phim ảnh , có thể làm ghi nhớ mãi những ám ảnh như vậy .",(transitive) To make perpetual.,6559
accolade,verb,tưởng thưởng,All three places have received accolades for their impressive handling of the coronavirus pandemic.,Cả 3 quốc gia này đều nhận được sự tưởng thưởng vì sự kiểm soát dịch corona đầy ấn tượng.,An expression of approval; praise.,6560
tactful,adjective,tế nhị,Sound reasoning presented in a tactful manner is often quite effective.,Lập luận vững chắc được trình bày một cách tế nhị thường rất hữu hiệu.,Possessing tact; able to deal with people in a sensitive manner.,6561
bigot,noun,người tin mù quáng,Those who disagree are not only blind but bigoted .,Ý Tông không những không tra xét mà còn đánh chết Ân Dụ .,One who is obstinately or intolerantly devoted to his or her own opinions and prejudices.,6562
nonconformist,adjective,không tuân thủ,"So, same-sex and gender nonconformist couples just disappear.","Vậy, những cặp đồng giới và bất phân giới không tồn tại.","Someone who does not conform to accepted beliefs, customs or practices.",6563
misogyny,noun,tính ghét kết hôn,"9 Sometimes the apostle Paul is accused of misogyny , that is, a hatred and distrust of women.","9 Người ta đôi khi buộc tội oan sứ đồ Phao-lô là ghét đàn bà, không xem họ là đáng tín cẩn.","Hatred of, contempt for, or prejudice against women.",6564
demeaning,adjective,làm mất giá trị,This is demeaning .,Vậy là nhẫn nhịn rồi đấy.,Present participle of demean.,6566
allergy,noun,dị ứng,Penicillin allergy explains the allergic reaction much better.,Dị ứng penicillin giải thích các phản ứng dị ứng tốt hơn.,"(pathology, immunology) A disorder of the immune system causing adverse reactions to substances (allergens) not harmful to most and marked by the body's production of histamines and associated with atopy, anaphylaxis, and asthma.",6567
cognition,noun,nhận thức,"Should we consider turning on its higher, more cognitive functions?","Có nên khả năng biến hóa cao hơn của nó, chức năng nhận thức cao hơn không?",The process of knowing.,6568
marsh,noun,đầm lầy,They got through the marsh .,Họ đã đi qua đầm lầy .,"An area of low, wet land, often with tall grass.",6569
meteor,verb,hiện tượng khí tượng,What about your meteor bracelet?,Cái vòng thiên thạch của cậu thì sao?,"(archaic) Any atmospheric phenomenon. (Thus the derivation ofmeteorology.) These were sometimes classified asaerialorairymeteors (winds),aqueousorwaterymeteors (hydrometeors: clouds, rain, snow, hail, dew, frost),luminousmeteors (rainbows and aurora), andigneousorfierymeteors (lightning and shooting stars [next]).",6570
missile,noun,tên lửa,What missiles ?,Tên lửa nào?,An object intended to be launched into the air at a target.,6571
permafrost,noun,tầng đất đóng băng vĩnh cửu,The once frozen subsoil —known as permafrost — on which Newtok is built is melting.,Tầng đất đóng băng vĩnh cửu phía dưới làng Newtok giờ đang tan chảy.,"Permanently frozen ground, or a specific layer thereof.",6572
seismic,adjective,địa chấn,The Virginia seismic zone has not had a history of regular earthquake activity.,Đới địa chấn Virginia không có lịch sử hoạt động địa chấn thường xuyên.,"Related to, or caused by an earthquake or other vibration of the Earth.",6573
senator,noun,nghị sĩ,"Aged 37, he was one of the youngest French Senators .",Lúc đó ông 37 tuổi và trở thành một trong những thượng nghị sĩ trẻ nhất của Pháp.,"A member, normally elected, in the house or chamber of a legislature called a senate. The legislatures of the United States and Canada have senators.",6574
surveillance,noun,giám sát,Prince Bei himself was placed under surveillance by the Emperor.,Bản thân Hoàng vương Gia Luật Bội bị đặt dưới sự giám sát của Hoàng đế.,"Close observation of an individual or group, especially one under suspicion",6575
theater,noun,nhà hát,Your pathetic shows are the reason that theater no longer has an audience.,Cái cuộc thi thảm hại của anh là lý do nhà hát không có khán giả.,"A place or building, consisting of a stage and seating, in which an audience gathers to watch plays, musical performances, public ceremonies etc.",6576
acropolis,noun,vệ thành,"All of this served to make the agora a major center of worship, second only to the Acropolis .","Tất cả cảnh tượng này biến agora thành một trung tâm thờ phượng chính, chỉ đứng hàng thứ hai sau Vệ Thành .","A promontory (usually fortified with a citadel) forming the hub of many Grecian cities, and around which many were built for defensive purposes before and during the classical period; compare Acropolis.",6577
centennial,adjective,sống trăm năm,• Of what is the year 2009 a centennial for Jehovah’s Witnesses?,• Có sự kiện quan trọng nào đối với Nhân Chứng Giê-hô-va đã xảy ra cách đây 100 năm?,The 100th anniversary of an event or happening.,6578
derail,verb,làm trật bánh,I'm here trying to save asset Howell and derail this operation.,Tôi đang cố cứu tài sản Howell và làm trật bánh chiến dịch.,A device placed on railway tracks causing a train to derail.,6579
emblem,noun,biểu tượng,"For some time, the Emblem Gylph was read as Siyaj Chan, or ""Sky Born"".","Trong một thời gian, biểu tượng Gylph được đọc là Siyaj Chan, hoặc ""Bầu trời sinh ra"".","A representative symbol, such as a trademark or logo.",6580
hormone,verb,nội tiết tố,I've got a hormone preparation that'll reduce sexual desires.,"Tôi đã chuẩn bị nội tiết tố , sẽ làm giảm ham muốn tình dục.","(physiology) Any substance, produced by one tissue and conveyed by the bloodstream to another to effect physiological activity.",6581
jamboree,noun,buổi liên hoan,I had met Bicky for the first time at a species of beano or jamboree down in,Bicky tôi đã gặp cho lần đầu tiên một loài beano hoặc buổi liên hoan trong,A lavish or boisterous celebration or party.,6582
jellyfish,noun,sứa,"It’s one of thousands of animal species, like frogs, jellyfish , salamanders, and snakes, that use toxic chemicals to defend themselves – in this case, by spewing poisonous liquid from glands in its abdomen.","Một trong hàng ngàn loài động vật, như ếch, sứa , kỳ nhông, và rắn, sử dụng chất độc hoá học để bảo vệ bản thân - trong trường hợp này, bằng cách phun chất lỏng độc từ các tuyến trong bụng.","(zoology) Almost transparent aquatic being; any one of the acalephs, especially one of the larger species, having a jellylike appearance.",6583
apostrophe,noun,nháy đơn,"It has for some three hundred years been written as O', but in recent years the apostrophe is often dropped, bringing it into line with early medieval forms.","Có một khoảng thời gian khoảng 200 năm nó được viết như là O', nhưng trong những năm gần đây dấu nháy đơn đang bị bỏ dần đi, làm cho nó phù hợp với cách viết thời trung cổ.","(orthography) The text character’, that serves as a punctuation mark in various languages and as a diacrictical mark in certain rare contexts.",6585
incinerate,adjective,thiêu,The place served as an incinerator where fires were kept burning to dispose of rubbish.,Nơi đây thiêu rác và có lửa cháy liên tục.,To destroy by burning,6586
misconduct,verb,hạnh kiểm xấu,"Some teenagers live a double life, hiding their misconduct .","Một số người trẻ sống cuộc sống hai mặt, che giấu hạnh kiểm xấu của mình.",Bad behavior.,6587
mullet,noun,cá đối,Nice mullet .,Tóc cá đối đẹp đó.,A fish of the genus Mugil.,6588
observatory,noun,đài thiên văn,Some people have suggested it might be a celestial observatory .,Một số người đã gợi ý có thể nó là một đài thiên văn quan sát vũ trụ.,"A place where stars, planets and other celestial bodies are observed, usually through a telescope.",6589
renewable,adjective,tái tạo,"It's more than one device, you know, it's renewable .","Sẽ có nhiều hơn một thiết bị, bạn biết đấy, là tái tạo được.",Able to be renewed; capable of renewal.,6591
bail,noun,tiền bảo lãnh,"However, they were released on bail that same day.","Tuy nhiên, ngay ngày đó họ được thả nhờ đóng tiền bảo lãnh .","(law) Security, usually a sum of money, exchanged for the release of an arrested person as a guarantee of that person's appearance for trial.",6592
captive,adjective,bị bắt giữ,When captive it refuses to eat.,Con voi bị bắt giữ đã từ chối thức ăn.,a person who has been captured or is otherwise confined,6593
catalyst,noun,chất xúc tác,And my camera has been a catalyst for me to belong everywhere.,Và máy ảnh của tôi là chất xúc tác giúp tôi thuộc về bất cứ nơi nào.,(chemistry) A substance that increases the rate of a chemical reaction without being consumed in the process.,6594
collide,verb,va chạm,And we collide them with another beam of protons going in the opposite direction.,Và chúng tôi cho chúng va chạm với 1 tia proton khác nữa đi vào hướng ngược lại.,"To impact directly, especially if violent",6595
dangle,verb,lủng lẳng,There's a wire dangling down either side.,Có 1 sợi dây treo lủng lẳng ở đằng sau.,(intransitive) to hang loosely with the ability to swing,6596
ethic,adjective,đạo đức,"But the problem is, we don't have the ethics to handle it.","Nhưng vấn đề là, ta không có đủ đạo đức để nắm giữ nó.","a set of principles of right and wrong behaviour guiding, or representative of, a specific culture, society, group, or individual.",6597
prehistory,noun,thời tiền sử,"Welcome to the Innovation Center, where technology meets prehistory .","Chào mừng bạn đến với Trung tâm Sáng tạo, nơi công nghệ và thời tiền sử giao thoa.",The history of human culture prior to written records,6599
signature,noun,chữ ký,I need your signature on the letter before I can mail it.,Tôi cần chữ ký của anh trên thư trước khi tôi có thể gởi nó đi.,A person’s autograph name.,6600
