Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
A Brief History of Time,,"In this groundbreaking book, renowned physicist Stephen Hawking attempts to answer some of the most formidable questions about the universe.",https://cdn.vocabulary.com/units/cowkeqb6/cover.jpeg?width=220&v=16c255e1924,https://www.amazon.com/dp/0553380168?tag=vocabulary01-20,Stephen Hawking,"Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/cowkeqb6/brief-history-of-time
My Antonia,,"Vividly bringing the American frontier to life, this novel traces the life of Ántonia Shimerda, an immigrant who settles among the pioneers in Nebraska.",https://cdn.vocabulary.com/units/cpbyw25y/cover.jpeg?width=220&v=16c251eba56,https://www.amazon.com/dp/0486282406?tag=vocabulary01-20,Willa Cather,"Grade 7,Grade 9,Grade 10",/lists/cpbyw25y/my-antonia
Counting by 7s,,Willow Chance is an offbeat genius whose life is thrown off course when her adoptive parents die in a tragic accident.,https://cdn.vocabulary.com/units/cpeyczk3/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/014242286X?tag=vocabulary01-20,Holly Goldberg Sloan,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/cpeyczk3/counting-by-7s
Old Possum's Book of Practical Cats,,These whimsical poems by modernist T.S. Eliot were originally written for Eliot's godchildren. The collected poems were eventually adapted by Andrew Lloyd Webber for the musical Cats.,https://cdn.vocabulary.com/units/cq3sok2u/cover.jpeg?width=220&v=16d20a231cb,https://www.amazon.com/dp/015668568X?tag=vocabulary01-20,T.S. Eliot,Literature,/lists/cq3sok2u/old-possums-book-of-practical-cats
Miss Peregrine's Home for Peculiar Children,,Jacob travels to Wales to find the mysterious children's home from his grandfather's stories—but what he discovers is stranger than he could have imagined.,https://cdn.vocabulary.com/units/ctdztasi/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1594746036?tag=vocabulary01-20,Ransom Riggs,"Grade 9,Grade 10,Grade 11,Grade 12",/lists/ctdztasi/miss-peregrines-home-for-peculiar-children
Holes,,"In this comic adventure, Stanley Yelnats is sent to a juvenile detention center where the inmates spend their days digging mysterious holes. But what on earth are they looking for?",https://cdn.vocabulary.com/units/ctmx4n72/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0440414806?tag=vocabulary01-20,Louis Sachar,"Grade 5,Grade 6,Literature",/lists/ctmx4n72/holes
The Book of Unknown Americans,,"After Maribel Rivera sustains a debilitating injury, her family leaves a comfortable life in Mexico to seek treatment in the United States. Maribel develops a close relationship with her new neighbor Mayor, setting in motion a devastating chain of events.",https://cdn.vocabulary.com/units/cu36zsoa/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0345806409?tag=vocabulary01-20,Cristina Henríquez,Grade 8,/lists/cu36zsoa/book-of-unknown-americans
Mrs. Dalloway,,"This novel follows Clarissa Dalloway, an upper-class woman living in London, as she prepares to host a party.",https://cdn.vocabulary.com/units/cuvmf6l6/cover.jpeg?width=220&v=16ef6160152,https://www.amazon.com/dp/1784870862?tag=vocabulary01-20,Virginia Woolf,Grade 12,/lists/cuvmf6l6/mrs-dalloway
1-2-3 Scream!,,Warning: this collection of stories may cause readers ages eight to twelve to scream with both fear and laughter.,https://cdn.vocabulary.com/units/cv5jdjaf/cover.png?width=220&v=189d06fe471,https://www.amazon.com/dp/059337407X?tag=vocabulary01-20,R.U. Ginns,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/cv5jdjaf/1-2-3-scream
Fantastic Beasts and Where to Find Them,,"Set in the Harry Potter universe, this book purports to be an encyclopedia of magical creatures written by the wizard Newt Scamander.",https://cdn.vocabulary.com/units/cv5oksn2/cover.jpeg?width=220&v=16ddb87803c,https://www.amazon.com/dp/140889694X?tag=vocabulary01-20,J.K. Rowling,Literature,/lists/cv5oksn2/fantastic-beasts-and-where-to-find-them
Narrative Writing,,"Narrative writing is writing that has a story, character, conflict, and other essential parts of a story. Learn about all of these essential parts by reviewing this collection of vocabulary that will help you navigate a narrative.",https://cdn.vocabulary.com/units/cviig5us/feature.png?width=500&v=1828d8d1966,,,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",/lists/cviig5us/narrative-writing
The Prince,,"In this classic treatise, Machiavelli outlines the traits and strategies of an effective ruler. Learn these words from the translation by Peter Bondanella.",https://cdn.vocabulary.com/units/cwxeiyfw/cover.jpeg?width=220&v=1754646f192,https://www.amazon.com/dp/0199535698?tag=vocabulary01-20,Niccolò Machiavelli,"Grade 10,Non-Fiction",/lists/cwxeiyfw/prince
Ripped from the Headlines: May 2022,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/cx2zoncg/feature.png?width=500&v=1812b27b520,,,Events,/lists/cx2zoncg/ripped-from-the-headlines-may-2022
Sophia's War,,"During the Revolutionary War, a twelve-year-old girl works as a spy and identifies a traitor to the American cause.",https://cdn.vocabulary.com/units/cxruc2wz/cover.jpeg?width=220&v=179b37c0464,https://www.amazon.com/dp/1442414413?tag=vocabulary01-20,Avi,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/cxruc2wz/sophias-war
Healer of the Water Monster,,"Nathan, an eleven-year-old Navajo boy, sets out on a journey to find a cure for a sick water monster that he discovers in a desert.",https://cdn.vocabulary.com/units/cxzqsxze/cover.jpeg?width=220&v=183a40774bf,https://www.amazon.com/dp/0062990403?tag=vocabulary01-20,Brian Young,Literature,/lists/cxzqsxze/healer-of-the-water-monster
150 Words Every 7th Grader Should Know How to Spell,,Vocabulary.com has compiled this collection of spelling words for students in 7th grade. Use the Spelling Bee with these lists to watch your spelling skills soar.,https://cdn.vocabulary.com/units/czzx2pem/feature.png?width=500&v=18a47e9e3d5,,,Grade 7,/lists/czzx2pem/150-words-every-7th-grader-should-know-how-to-spell
The Lost Year,,"Stuck in his New Jersey house during the Covid pandemic, thirteen-year-old Matthew helps his hundred-year-old great-grandmother organize her stuff and learns about her life as a Young Pioneer in 1930s Ukraine.",https://cdn.vocabulary.com/units/d23lnf6e/cover.png?width=220&v=18b29bbcfa9,https://www.amazon.com/dp/1250313600?tag=vocabulary01-20,Katherine Marsh,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/d23lnf6e/lost-year
Witchlings,,"To seal their coven, keep their magic, and avoid being turned into toads, twelve-year-old Seven Salazar of Ravenskill must work with the bully Valley Pepperhorn and the new girl Thorn Laroux to defeat the Nightbeast.",https://cdn.vocabulary.com/units/d2q2zaqr/cover.png?width=220&v=18637d2db7e,https://www.amazon.com/dp/1338745522?tag=vocabulary01-20,Claribel A. Ortega,"Grade 6,Grade 7,Grade 8,Literature",/lists/d2q2zaqr/witchlings
Stand Tall,,"Twelve-year-old Tree tries to come to terms with his parents' divorce by spending time with his grandfather, a war veteran.",https://cdn.vocabulary.com/units/d2qhjklz/cover.jpeg?width=220&v=187ba1a1951,https://www.amazon.com/dp/0142404276?tag=vocabulary01-20,Joan Bauer,"Grade 6,Grade 7,Grade 8",/lists/d2qhjklz/stand-tall
As Long as the Lemon Trees Grow,,"When war breaks out in Syria, eighteen-year-old pharmacy student Salama Kassab finds herself in a hospital tending to the wounded and struggling with visions of a life that might have been.",https://cdn.vocabulary.com/units/d4rxtzbd/cover.png?width=220&v=18cd69dd470,https://www.amazon.com/dp/0316351377?tag=vocabulary01-20,Zoulfa Katouh,Literature,/lists/d4rxtzbd/as-long-as-the-lemon-trees-grow
Hunting by Stars,,"After a plague of dreamlessness spreads across North America, seventeen-year-old Frenchie is captured so the Canadian government can harvest his bone marrow as a cure. Frenchie must find a way to escape and reunite with his found family.",https://cdn.vocabulary.com/units/d5qpgxwk/cover.jpeg?width=220&v=183a417c59c,https://www.amazon.com/dp/1419753479?tag=vocabulary01-20,Cherie Dimaline,Literature,/lists/d5qpgxwk/hunting-by-stars
Bob,,"While visiting her grandmother in Australia, Livy tries to fulfill a promise to help a magical creature find his way home.",https://cdn.vocabulary.com/units/d6rmkdu2/cover.jpeg?width=220&v=16ed2a1374a,https://www.amazon.com/dp/1250308690?tag=vocabulary01-20,Wendy Mass,"Grade 5,Literature",/lists/d6rmkdu2/bob
Jazmin's Notebook,,"In this award-winning novel, a teen documents her life in 1960's Harlem.",https://cdn.vocabulary.com/units/db3rh4im/cover.jpeg?width=220&v=17642c52ab0,https://www.amazon.com/dp/0141307021?tag=vocabulary01-20,Nikki Grimes,Literature,/lists/db3rh4im/jazmins-notebook
Beast Rider,,Twelve-year-old Manuel attempts to make a difficult and dangerous journey from Mexico to Los Angeles to reunite with his older brother.,https://cdn.vocabulary.com/units/dbpuuupg/cover.jpeg?width=220&v=16f19b0a9d8,https://www.amazon.com/dp/141973363X?tag=vocabulary01-20,Tony Johnston,Literature,/lists/dbpuuupg/beast-rider
Ivy Aberdeen's Letter to the World,,"After her house is destroyed by a tornado, 12-year-old Ivy must navigate changing relationships with her family and friends.",https://cdn.vocabulary.com/units/dbtte37m/cover.jpeg?width=220&v=16c25610b13,https://www.amazon.com/dp/0316515477?tag=vocabulary01-20,Ashley Herring Blake,"Literature,Non-Fiction",/lists/dbtte37m/ivy-aberdeens-letter-to-the-world
The King's Fifth,,"In this work of historical fiction, a young mapmaker recounts his adventures among the Spanish conquistadors exploring the Americas.",https://cdn.vocabulary.com/units/dcjody6l/cover.jpg?width=220&v=1749d22fe01,https://www.amazon.com/dp/0395069637?tag=vocabulary01-20,Scott O'Dell,"Grade 6,Grade 7,Grade 8,Literature",/lists/dcjody6l/kings-fifth
A Connecticut Yankee in King Arthur's Court,,"In this comic novel, a nineteenth-century engineer is magically transported back to medieval England.",https://cdn.vocabulary.com/units/dcz6bn3m/cover.jpeg?width=220&v=16c40050700,https://www.amazon.com/dp/0140430644?tag=vocabulary01-20,Mark Twain,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/dcz6bn3m/connecticut-yankee-in-king-arthurs-court
Auggie & Me,,"This companion to the bestselling Wonder offers three new perspectives on Auggie's story.


 Here is a link to Wonder by R.J. Palacio.",https://cdn.vocabulary.com/units/deat6vtg/cover.jpeg?width=220&v=180f13a70ab,https://www.amazon.com/dp/1101934859?tag=vocabulary01-20,R.J. Palacio,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/deat6vtg/auggie-me
The Line Tender,,Twelve-year old Lucy Everhart learns to overcome grief by studying sharks during a research project at Cape Cod.,https://cdn.vocabulary.com/units/dejtbtg6/cover.jpeg?width=220&v=1828d60764c,https://www.amazon.com/dp/0735231613?tag=vocabulary01-20,Kate Allen,Literature,/lists/dejtbtg6/line-tender
Octoberfest!,Our Freshly Harvested Lists from the Fall Calendar,"Add some autumn color to your vocabulary with these lists, hand-picked just in time for October’s holidays and special events, like the World Series, Halloween, National Dictionary Day, and National Fossil Day. There’s something for everyone in this collection — especially if you like books, baseball, zombies, or dinosaurs.",https://cdn.vocabulary.com/units/dfip3egf/feature.png?width=500&v=16f6271d7fa,,,Just for Fun,/lists/dfip3egf/octoberfest
Words Every Crossword Puzzler Should Know,,Elevate your crossword game with this collection of words that are commonly found in crossword puzzles. Each list features common crossword clues that match each of these frequently occurring words.,https://cdn.vocabulary.com/units/dgioeg5o/feature.png?width=500&v=1938e9f3afe,,,Just for Fun,/lists/dgioeg5o/words-every-crossword-puzzler-should-know
Small Spaces,,Ollie reads books to distract herself from grief — and finds herself caught up in a real-life ghost story.,https://cdn.vocabulary.com/units/dgl7n43l/cover.jpeg?width=220&v=175b9493ee7,https://www.amazon.com/dp/0525515046?tag=vocabulary01-20,Katherine Arden,Grade 6,/lists/dgl7n43l/small-spaces
Frankie & Bug,,Middle graders Bug and Frankie form a close friendship when they team up to uncover the identity of the LA-area criminal called the Midnight Marauder.,https://cdn.vocabulary.com/units/dgw35dl3/cover.jpeg?width=220&v=17ee580338b,https://www.amazon.com/dp/1534482539?tag=vocabulary01-20,Gayle Forman,Literature,/lists/dgw35dl3/frankie-bug
The Red Umbrella,,"After the Communist revolution in Cuba, fourteen-year-old Lucía Álvarez and her brother are sent to the United States to make a new life in Nebraska.",https://cdn.vocabulary.com/units/dh32hqzm/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0375854894?tag=vocabulary01-20,Christina Diaz Gonzalez,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/dh32hqzm/red-umbrella
Women in Space,"23 Stories of First Flights, Scientific Missions, and Gravity-Breaking Adventures","This collection profiles astronauts from around the world, including Valentina Tereshkova, the first woman in space, and Sally Ride, the first American woman in space.",https://cdn.vocabulary.com/units/dhudlzfm/cover.jpeg?width=220&v=178a2a6dd8c,https://www.amazon.com/dp/1641603135?tag=vocabulary01-20,Karen Bush Gibson,"Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/dhudlzfm/women-in-space
Animal Farm,,"What would happen if the Russian Revolution of 1917 took place on a small English farm? This provocative novella blends fable, satire, and allegory while grappling with some of the twentieth-century's most consequential political ideas.",https://cdn.vocabulary.com/units/dhyygo6g/cover.jpeg?width=220&v=16c252261b9,https://www.amazon.com/dp/0451526341?tag=vocabulary01-20,George Orwell,"Grade 8,Grade 9,Grade 10,Grade 11,Literature",/lists/dhyygo6g/animal-farm
The GRE Quantitative Reasoning Test,,"During the Quantitative Reasoning section of the GRE, you'll be tested on math skills related to arithmetic, algebra, geometry, and data analysis. We've compiled a list of the basic math terms and concepts that you'll likely encounter on the test. As you prepare for the GRE, make sure that you've mastered these important words.",https://cdn.vocabulary.com/units/diazkih6/feature.png?width=500&v=185a78eb1e1,,,Test-Prep,/lists/diazkih6/gre-quantitative-reasoning
Our Town,,"In this Pulitzer Prize-winning play, many characters, including a Stage Manager who takes on several roles, use imaginary props and pantomime to portray life and death in the small town of Grover's Corners, New Hampshire.",https://cdn.vocabulary.com/units/djtphzbl/cover.jpeg?width=220&v=188def8a4a8,https://www.amazon.com/dp/0060512636?tag=vocabulary01-20,Thornton Wilder,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/djtphzbl/our-town
Ripped from the Headlines: December 2023,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/dks2h6cg/feature.png?width=500&v=18d658442c6,,,Events,/lists/dks2h6cg/ripped-from-the-headlines-december-2023
Endangered,,"Fourteen-year-old Sophie rescues a young chimp named Otto while visiting a wildlife sanctuary in the Democratic Republic of Congo. But when the president is assassinated, Sophie must figure out how to protect Otto in a country at war.",https://cdn.vocabulary.com/units/dkt2if3f/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0545165776?tag=vocabulary01-20,Eliot Schrefer,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/dkt2if3f/endangered
Stargirl,,"Stargirl Caraway lives life on her own terms, but when she moves to a new town her unique personality rubs others the wrong way. As the school year goes on, Stargirl is torn between staying true to herself and fitting in.",https://cdn.vocabulary.com/units/dkuinflc/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0679886370?tag=vocabulary01-20,Jerry Spinelli,"Grade 7,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/dkuinflc/stargirl
Argumentative Writing,,"Argumentative writing involves investigating a topic, gathering and evaluating information, establishing a position, and writing about the position in a clear and concise manner. This collection of vocabulary reviews the key terms that are essential to the art of argumentation.",https://cdn.vocabulary.com/units/dldjvvte/feature.png?width=500&v=1828d85f4f0,,,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",/lists/dldjvvte/argumentative-writing
The Dreamer,,"Inspired by the childhood of Chilean poet Pablo Neruda, this novel explores moments in the life of a young dreamer named Neftalí.",https://cdn.vocabulary.com/units/dlk2pxww/cover.jpeg?width=220&v=17aa6966234,https://www.amazon.com/dp/0439269989?tag=vocabulary01-20,Pam Muñoz Ryan,Literature,/lists/dlk2pxww/dreamer
Schooled,,What happens when a homeschooled hippie suddenly has to navigate public middle school? Find out as you learn these words from Gordon Korman's funny and heartwarming novel.,https://cdn.vocabulary.com/units/dls6plqp/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B00A7FYWK2?tag=vocabulary01-20,Gordon Korman,Literature,/lists/dls6plqp/schooled
We the People,Founding U.S. Documents,"Learn the words that shaped American history with this revolutionary collection, featuring vocabulary lists for the Constitution, Declaration of Independence, Bill of Rights, Federalist Papers, and more.",https://cdn.vocabulary.com/units/dm4rsc3o/feature.png?width=500&v=1903b22071e,,,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/dm4rsc3o/we-the-people
Undercover Latina,,"As an agent of the International Alternative Intelligence Consortium, fourteen-year-old Andréa Hernández-Baldoquín is assigned to befriend the son of a suspected terrorist in order to prevent a possible attack somewhere in the southwestern U.S.",https://cdn.vocabulary.com/units/dmlzzagv/cover.png?width=220&v=18bceb6169e,https://www.amazon.com/dp/1536233013?tag=vocabulary01-20,Aya de León,Literature,/lists/dmlzzagv/undercover-latina
The Hound of the Baskervilles,,"After Charles Baskerville is found dead, legendary detective Sherlock Holmes is enlisted to protect his heir from the same fate. Read the full text here.",https://cdn.vocabulary.com/units/dnoiejd5/cover.jpeg?width=220&v=16c24ae0ade,https://www.amazon.com/dp/014043786X?tag=vocabulary01-20,Sir Arthur Conan Doyle,Grade 9,/lists/dnoiejd5/hound-of-the-baskervilles
The Big Short,Inside the Doomsday Machine,"This nonfiction narrative focuses on the people who were affected by the global financial crisis of 2007–2008, especially those who profited from betting against the risky loans to low-income Americans who couldn't pay for their homes.",https://cdn.vocabulary.com/units/dobbs2ln/cover.png?width=220&v=19291e2dd68,https://www.amazon.com/dp/0393338827?tag=vocabulary01-20,Michael Lewis,Non-Fiction,/lists/dobbs2ln/big-short
A Place at the Table,,A cooking class brings together two sixth graders from different backgrounds.,https://cdn.vocabulary.com/units/dog5clpf/cover.jpg?width=220&v=17ca84d1479,https://www.amazon.com/dp/0358116686?tag=vocabulary01-20,Saadia Faruqi,Literature,/lists/dog5clpf/place-at-the-table
The Door in the Wall,,"In 14th-century England, a knight-in-training named Robin suffers an injury to his legs — but learns that there are many ways to be a hero.",https://cdn.vocabulary.com/units/dohnrqjv/cover.jpeg?width=220&v=16dbb61b571,https://www.amazon.com/dp/0440227798?tag=vocabulary01-20,Marguerite de Angeli,"Grade 6,Grade 7,Grade 8,Literature",/lists/dohnrqjv/door-in-the-wall
Let Me Hear a Rhyme,,"After Steph is killed, his friends and sister try to promote his music — and solve the mystery of his murder.",https://cdn.vocabulary.com/units/dou7nflc/cover.jpeg?width=220&v=16c777bafaf,https://www.amazon.com/dp/0062840320?tag=vocabulary01-20,Tiffany D. Jackson,"Grade 8,Literature",/lists/dou7nflc/let-me-hear-a-rhyme
Island of the Blue Dolphins,,"Karana's people have left her behind on the island where she was born. Now she must learn to survive while contending with fearsome wild dogs, an unforgiving landscape, and her own loneliness.",https://cdn.vocabulary.com/units/dpifh36a/cover.jpeg?width=220&v=16c301235d3,https://www.amazon.com/dp/0547328613?tag=vocabulary01-20,Scott O'Dell,"Grade 6,Grade 7,Grade 8,Literature",/lists/dpifh36a/island-of-the-blue-dolphins
Homeless Bird,,"Growing up in a traditional Indian village, Koly expects to enter into an arranged marriage at a young age. But Koly's husband and his family are not what they seemed, and she must forge a new path to independence.",https://cdn.vocabulary.com/units/dplbmtti/cover.jpeg?width=220&v=16d2c826e7a,https://www.amazon.com/dp/0064408191?tag=vocabulary01-20,Gloria Whelan,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/dplbmtti/homeless-bird
New Words Resolution,Explore These Lists from the January Calendar,"Why not kick off the new year with some shiny new vocabulary? This collection is teeming with terrific terms related to January’s holidays and happenings, including MLK Day, the NFL playoffs, National Nothing Day, National Opposite Day, and more.",https://cdn.vocabulary.com/units/dpmrw5qm/feature.png?width=500&v=194426990e9,,,Just for Fun,/lists/dpmrw5qm/new-words-resolution
A Long Walk to Water,,A boy named Salva struggles to survive after being separated from his family in war-torn Sudan. A girl named Nya spends hours each day collecting water for her parents and sister. Their lives eventually intersect in this novel based on a true story.,https://cdn.vocabulary.com/units/dq6ut6hu/cover.jpeg?width=220&v=1813a39b485,https://www.amazon.com/dp/0547577311?tag=vocabulary01-20,Linda Sue Park,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/dq6ut6hu/long-walk-to-water
I Must Betray You,,"In 1989 Romania, with the country controlled by a dictator, seventeen-year-old aspiring writer Cristian Florescu dreams of freedom, especially when he is blackmailed by the secret police into informing on the family of an American diplomat.",https://cdn.vocabulary.com/units/dqu2ytxo/cover.png?width=220&v=18d4240df55,https://www.amazon.com/dp/1984836048?tag=vocabulary01-20,Ruta Sepetys,Literature,/lists/dqu2ytxo/i-must-betray-you
"Birds, Birds, Birds",,We're honoring our feathered friends. So be bald and dive into this collection of trilling vocabulary all about birds.,https://cdn.vocabulary.com/units/drn5kaa6/feature.png?width=500&v=19225219078,,,Just for Fun,/lists/drn5kaa6/birds-birds-birds
On the Contrary,Explore This Collection of Antithetical Terminology,"Do you find opposites attractive? Then this is the collection for you. These lists are all variations on the theme, from antonyms, to words that can mean their own opposite, to terms that don't have an obvious opposite at all.",https://cdn.vocabulary.com/units/drrsvw3x/feature.png?width=500&v=1917f83e374,,,"Grade 11,Grade 12,Just for Fun",/lists/drrsvw3x/on-the-contrary
Little House in the Big Woods,,"The first book of the Little House series introduces the Ingalls family, pioneers living in Wisconsin in 1871.",https://cdn.vocabulary.com/units/dswjmdct/cover.jpeg?width=220&v=16edcf94420,https://www.amazon.com/dp/0064400018?tag=vocabulary01-20,Laura Ingalls Wilder,Just for Fun,/lists/dswjmdct/little-house-in-the-big-woods
Treasure Island,,"In this tale of pirates and plunder, Jim Hawkins sets out for Skeleton Island to find buried treasure. Read the full text here.",https://cdn.vocabulary.com/units/dtafbzbr/cover.jpeg?width=220&v=1811aebc233,https://www.amazon.com/dp/1948132184?tag=vocabulary01-20,Robert Louis Stevenson,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/dtafbzbr/treasure-island
Thieves' Gambit,,"Born into a legendary family of thieves, seventeen-year-old Rosalyn Quest tries to escape the criminal life by applying to college programs outside of the Bahamas, but when her mom disappears, she realizes that the best chance to save her would be winning a competition of international heists.",https://cdn.vocabulary.com/units/dujqgc54/cover.png?width=220&v=18d84057b44,https://www.amazon.com/dp/0593625366?tag=vocabulary01-20,Kayvion Lewis,Literature,/lists/dujqgc54/thieves-gambit
People and Relationships,,"At its core, IELTS measures your language proficiency skills that help you communicate with people. So, what's a better way to prepare for IELTS than to brush up on vocabulary related to people and their relationships? This collection features vocabulary that can help in the reading, writing, speaking, and listening sections of the exam.",https://cdn.vocabulary.com/units/dusi5e6a/feature.png?width=500&v=189adaac591,,,Test-Prep,/lists/dusi5e6a/ielts-exam-people-and-relationships
Little Fires Everywhere,A Novel,"Shaker Heights seems like an idyllic suburb, but tensions between the conventional Richardson family and their mysterious new tenant come to a head during a custody dispute that divides the town.",https://cdn.vocabulary.com/units/dut6bgtt/cover.jpeg?width=220&v=16d6a18c816,https://www.amazon.com/dp/0735224315?tag=vocabulary01-20,Celeste Ng,"Literature,Just for Fun",/lists/dut6bgtt/little-fires-everywhere
Go Tell It on the Mountain,,"In this semi-autobiographical novel set in Harlem in the 1930s, a boy learns about his family history on his fourteenth birthday.",https://cdn.vocabulary.com/units/dvgvp4me/cover.jpeg?width=220&v=16e0341af84,https://www.amazon.com/dp/0345806549?tag=vocabulary01-20,James Baldwin,"Grade 8,Literature",/lists/dvgvp4me/go-tell-it-on-the-mountain
Where the Mountain Meets the Moon,,"Inspired by her father's fantastical stories, Minli sets off on a journey to change her family's fortune.",https://cdn.vocabulary.com/units/dw3zvtpy/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0316038636?tag=vocabulary01-20,Grace Lin,"Literature,Non-Fiction",/lists/dw3zvtpy/where-the-mountain-meets-the-moon
Big Science,Ernest Lawrence and the Invention that Launched the Military-Industrial Complex,"In the late 1920s, physicist Ernest Lawrence invented the cyclotron and ushered in a new era of industrial-scale scientific research.",https://cdn.vocabulary.com/units/dwe6g6au/cover.jpeg?width=220&v=16c30096926,https://www.amazon.com/dp/1451675755?tag=vocabulary01-20,Michael Hiltzik,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/dwe6g6au/big-science
They Called Us Enemy,,"In this graphic memoir, actor and activist George Takei recounts the internment of his Japanese-American family during World War II. The book was cowritten by Justin Eisinger and Steven Scott, with art by Harmony Becker.",https://cdn.vocabulary.com/units/dxbjnqqv/cover.jpeg?width=220&v=16f8ae7e42b,https://www.amazon.com/dp/1603094504?tag=vocabulary01-20,George Takei,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/dxbjnqqv/they-called-us-enemy
The Bridge of San Luis Rey,,"When five people are killed after a bridge collapses, a friar attempts to find meaning in the tragedy. Read the full text here.",https://cdn.vocabulary.com/units/dxwmrd5e/cover.jpeg?width=220&v=188c54a9d3d,https://www.amazon.com/dp/0060757507?tag=vocabulary01-20,Thornton Wilder,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/dxwmrd5e/bridge-of-san-luis-rey
The Tiger Rising,,"Twelve-year-old Rob and his new friend, Sistine, discover a caged tiger in the woods.",https://cdn.vocabulary.com/units/dye7f57g/cover.jpeg?width=220&v=179136835d0,https://www.amazon.com/dp/0763680877?tag=vocabulary01-20,Kate DiCamillo,Literature,/lists/dye7f57g/tiger-rising
The Joy Luck Club,,"In this international bestseller, four Chinese mothers and their American-born daughters try to understand each other.",https://cdn.vocabulary.com/units/dyggi2y7/cover.jpeg?width=220&v=1825f2b9001,https://www.amazon.com/dp/0143038095?tag=vocabulary01-20,Amy Tan,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/dyggi2y7/joy-luck-club
Ripped from the Headlines: February 2023,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/dyxe7ay3/feature.png?width=500&v=18d897b6ea7,,,Events,/lists/dyxe7ay3/ripped-from-the-headlines-february-2023
Darius the Great Is Not Okay,,"Darius has always struggled to fit in: he suffers from depression, he is bullied at school, and he can never seem to meet his father's high expectations. When Darius's family travels to Iran to visit his grandparents, Darius finds a place where he belongs, and a true friendship, for the first time.",https://cdn.vocabulary.com/units/e2jxce3x/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0525552960?tag=vocabulary01-20,Adib Khorram,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/e2jxce3x/darius-the-great-is-not-okay
