word,part_of_speech,meaning,example,example_meaning,definition,ID
constant,adjective,không thay đổi,"Through these examples, we see that hard is the constant !","Qua những ví dụ này, chúng ta thấy rằng sự khó khăn là điều không thay đổi !",Unchanged through time or space; permanent.,9403
thrust,verb,đẩy,Well that's rocket science; that's the mathematical expression for the thrust created by a rocket.,Đó là khoa học tên lửa; đó là biểu hiện toán học cho động lực được thúc đẩy bởi một quả tên lửa.,(fencing) An attack made by moving the sword parallel to its length and landing with the point.,9404
comrade,noun,đồng chí,"Good afternoon, comrade lieutenant.","Chào, Đồng chí trung úy.","A mate, companion, or associate.",9405
nasal,adjective,giọng mũi,This results in a nasal twang.,Do đó một người nói giọng mũi .,(anatomy) Of or pertaining to the nose.,9406
nozzle,noun,vòi phun,"P- Cool nozzle positions, so on and so forth, those changes are all captured","Vị trí P- mát vòi phun , vv. và vv., những thay đổi được tất cả bắt","A short tube, usually tapering, forming the vent of a hose or pipe.",9407
salute,verb,chào,"If raising or lowering the flag is part of a special ceremony, with people standing at attention or saluting the flag, then performing this act amounts to sharing in the ceremony.","Nếu việc kéo hay hạ cờ là một phần của một nghi lễ đặc biệt, có những người đứng nghiêm hoặc chào cờ, khi ấy động tác này có nghĩa là tham dự buổi lễ.","A formal gesture done in honor of someone or something, usually with the hand or hands in one of various particular positions.",9408
atom,noun,nguyên tử,"It's equivalent to exploding 400, 000 Hiroshima atomic bombs per day 365 days per year.","Điều đó tương đương với việc thả 400, 000 quả bom nguyên tử Hiroshima mỗi ngày 365 ngày trong năm.","The smallest, indivisible constituent part or unit of something.",9409
mystified,adjective,bí ẩn,Mystifying .,Thật khó hiểu .,Simple past tense and past participle of mystify.,9410
dome,verb,kiến trúc vòm,"Cross- dome architecture developed in Georgia during the 9th century; before that, most Georgian churches were basilicas.","Phong cách kiến trúc vòm chéo đã được phát triển tại Gruzia trong thế kỷ thứ IX và trước đó, đa số các nhà thờ Gruzia đều theo phong cách La Mã.",A common structural element of architecture that resembles the hollow upper half of a sphere.,9411
microscopic,adjective,bằng kính hiển vi,But look what the stamen and the pistil look like in a microscope .,Nhưng hãy nhìn nhị và nhụy bằng kính hiển vi .,"of, or relating to microscopes or microscopy; microscopal",9412
conduit,noun,cầu nối,"The dog or the baby is a social conduit to the person, and you can tell by how they respond whether they're open to talking more.","Một chú chó, hay một bé con, sẽ luôn là cầu nối giữa người lớn với nhau, và từ cách họ phản ứng, bạn sẽ biết họ có muốn nói chuyện tiếp hay không.",A pipe or channel for conveying water etc.,9413
tenderfoot,noun,người mới học việc,"Relax, tenderfoot .","Thư giãn nào, sói con .",A newcomer to the region in the old U.S. frontier days.,9414
expectation,noun,kỳ vọng,Which needs could they be expecting the Church to meet?,Các nhu cầu nào mà họ có thể kỳ vọng Giáo Hội đáp ứng?,The act or state of expecting or looking forward to an event as about to happen.,9415
kernel,noun,hạt,"With their assistance the kernel is adapted to the GNU environment, which creates a large spectrum of application types for Linux.","Với sự trợ giúp của họ, hạt nhân được điều chỉnh phù hợp với môi trường GNU, tạo ra một phổ rộng các loại ứng dụng cho Linux.","The core, center, or essence of an object or system.",9416
bottom line,noun,điểm cốt yếu,"So the bottom line here, is that I hope you appreciate and love your family, love your friends, for you guys, love you Bro’s and acknowledge your mentors, and your community, because they are a very real aspect of everyday life, they can make a truly significant, positive impact.","Vì thế điểm cốt yếu ở đây, chính là tôi hi vọng các bạn hãy trân quý và yêu mến gia đình mình, yêu mến bạn bè, yêu mến anh em, và biết ơn những người dạy kèmcủa bạn, và cộng đồng xung quanh, bởi vì họ là khía cạnh thực nhất trong cuộc sống hàng ngày, họ có thể tạo ra tác động tích cực thực sự có ý nghĩa.",(accounting) The final balance; the amount of money or profit left after everything has been tallied.,9417
jar,noun,lọ,"In it he found a number of earthenware jars , most of them empty.","Trong hang, cậu tìm thấy một số lọ gốm, đa số thì trống không.","A small, approximately cylindrical container for food, normally made of glass or clay.",9418
emergence,noun,lối ra,An emergency exit was installed in the underside.,Một lối ra khẩn cấp đã được cài đặt ở dưới.,"The act of rising out of a fluid, or coming forth from envelopment or concealment, or of rising into view; sudden uprising or appearance.",9419
ratified,adjective,được phê chuẩn,The amendment was later ratified by: 40.,Tu chính án sau đó đã được phê chuẩn bởi: 40.,Simple past tense and past participle ofratify.,9420
sash,verb,khung kính trượt,"One sash , an unbroken tradition.","Khai quyền! "" Nhất điều yêu đái, nhất khẩu khí ""","A decorative length of cloth worn as a broad belt or over the shoulder, often for ceremonial or other formal occasions.",9421
corsage,noun,vạt thân trên,Don't forget your corsage .,Đừng quên mang hoa .,(obsolete) The size or shape of a person's body.,9422
elitist,adjective,kẻ tự cao tự đại,I wouldn't want to look elitist .,Tôi không muốn nhìn mình sạch sẽ quá đâu.,Of or relating to elitism.,9423
harrow,verb,cái bừa,“A harrow is a frame with spikes through it.,′′ Cái bừa là một cái khung có gắn những đầu nhọn.,To drag a harrow over; to break up with a harrow.,9424
dulcet,adjective,dịu dàng,Thought we heard your dulcet tones.,Bọn anh có nghe thấy giọng oanh vàng thỏ thẻ của em.,"Sweet, especially when describing voice or tones; melodious.",9425
cordially,adverb,thân ái,"If you are to be popular, you must cultivate cordiality .","Nếu đang nổi tiếng, bạn phải trau dồi sự thân ái .","In a cordial, warm or friendly manner.",9426
coroner,noun,điều tra viên,Have the coroner cut me open when this is done and see if that's true.,Nhờ điều tra viên rạch bụng tôi ra xem có đúng không nhé.,a public official who presides over an inquest into unnatural deaths.,9427
preserve,verb,bảo quản,Sardines used to be preserved in brine for sale in rural areas.,Cà mòi từng được bảo quản trong nước muối để bán trong khu vực nông thôn.,a sweet spread made of any of a variety of berries,9428
gallantry,noun,lòng dũng cảm,"He is the illegitimate son of Sir Lancelot and Elaine of Corbenic, and is renowned for his gallantry and purity as the most perfect of all knights.","Ông là con ngoài giá thú của ngài Lancelot và Elaine of Corbenic, và nổi tiếng với lòng dũng cảm và tính cách thuần khiết của mình.",courage,9429
pompadour,verb,pompadour,"Modern hairstyles involving the use of pomade include the ducktail, pompadour , and quiff.","Kiểu tóc hiện đại liên quan đến sử dụng pomade bao gồm ducktail , pompadour và quiff.","A woman's hairstyle, named after Madame de Pompadour.",9430
declarative,adjective,để tuyên bố,* We are called to declare His restored and everlasting gospel.,* Chúng ta được kêu gọi để tuyên bố phúc âm phục hồi và trường cửu của Ngài.,"(grammar, of a verb, sentence, or mood) Expressing truth.",9431
plantain,noun,quả chuối lá,"The peanut butter will soon be put to good use as a sauce thickener, usually in a dish that is made in one pot and served with cassava, plantain , or rice.","Chẳng bao lâu sau người ta dùng bơ đậu phộng để làm xốt đặc sệt, thường để trộn vào một món ăn nấu trong một cái thố và dọn ra ăn chung với củ sắn (củ đậu), quả chuối lá hoặc với cơm.","A plant of the genus Plantago, with a rosette of sessile leaves about 10 cm long with a narrow part instead of a petiole, and with a spike inflorescence with the flower spacing varying widely among the species. See also psyllium.",9432
inadequate,adjective,không đầy đủ,An inadequate business plan .,Một kế hoạch kinh doanh không đầy đủ .,"Not adequate; unequal to the purpose; insufficient; deficient; as, inadequate resources, power, conceptions, representations, etc.",9433
ineptitude,noun,tính dớ dẩn,"Worse, the tactical ineptitude among FANK officers was as common as their greed.","Tệ hơn thế, sự yếu kém về khả năng chiến thuật của các sĩ quan FANK cũng lan tràn như sự tham lam của họ.",The quality of being inept.,9434
uninhibited,adjective,không bị cấm,Uninhibited !,Rất tự do !,Not inhibited; having no inhibitions.,9435
blatantly,adverb,hiển nhiên,You willfully and blatantly disobeyed orders.,Anh hiển nhiên đã cãi lệnh.,In a blatant manner; so as to be highly visible or obvious.,9436
gaggle,verb,bầy ngỗng,I'm not saying a gaggle .,Tôi không nói là một đám .,A group of geese when they are on the ground or on the water.,9437
adrift,adjective,lênh đênh,(Hebrews 2:1) A ship adrift does not reach its destination.,"(Hê-bơ-rơ 2:1, Nguyễn Thế Thuấn) Một chiếc tàu trôi lênh đênh không đến được nơi đã định.",Floating at random.,9438
afterlife,noun,kiếp sau,"If this is the afterlife , it is extremely disappointing.",Vì nếu đây là kiếp sau tôi sẽ thất vọng lắm.,Life after death.,9439
wavelength,noun,bước sóng,A common laboratory spectroscope can detect wavelengths from 2 nm to 2500 nm.,Một phòng thí nghiệm quang phổ thông thường có thể phát hiện bước sóng từ 2 nm tới 2500 nm.,"The length of a single cycle of a wave, as measured by the distance between one peak or trough of a wave and the next; it is often designated in physics as λ, and corresponds to the velocity of the wave divided by its frequency.",9440
accountant,adjective,nhân viên kế toán,You can understand why artists are so different from accountants .,Bạn có thể hiểu tại sao những nghệ sĩ lại rất khác các nhân viên kế toán .,"One whose profession includes organizing, maintaining and auditing the records of another. The records are usually, but not always, financial records.",9441
orthodox,adjective,chính thống,"“He is not an Orthodox Christian,” the other children said.",Những đứa trẻ khác nói: “Nó không phải là tín đồ Chính Thống Giáo”.,"Conforming to the established, accepted or traditional faith or religion.",9442
deposit,verb,đặt,"+ 36 So Joseph, who was also called by the apostles Barʹna·bas+ (which means, when translated, “Son of Comfort”), a Levite, a native of Cyʹprus, 37 owned a piece of land, and he sold it and brought the money and deposited it at the feet of the apostles.","+ 36 Một người Lê-vi quê ở đảo Síp, tên là Giô-sép, cũng được các sứ đồ gọi là Ba-na-ba+ (nghĩa là “con trai của sự an ủi”), 37 có một mảnh đất; ông bán nó đi và mang tiền đến đặt dưới chân các sứ đồ.",Sediment or rock that is not native to its present location or is different from the surrounding material. Sometimes refers to ore or gems.,9443
lanyard,noun,dây buộc,"O'Galop's logo was based on bicycle tires, wore pince-nez glasses with lanyard , and smoked a cigar.","Biểu trưng của O'Galop được phỏng theo đống bánh xe đạp, đeo kiếng cặp mũi pince-nez với dây buộc , và hút thuốc xì gà.",(nautical) A short rope used for fastening rigging.,9444
gulch,verb,hẻm,I sold them Dead Man's Gulch .,Anh đã bán Khe Dead Man cho họ.,(obsolete) To swallow greedily; to gulp down.,9445
loafer,noun,kẻ lười nhác,Didn't figure you for a loafer .,Tôi không nghĩ anh là một kẻ lười nhác .,An idle person.,9446
turncoat,noun,kẻ phản bội,"I mean, he's a murderer, a turncoat , a terrorist.","Ý tôi là hắn là một kẻ sát nhân, một kẻ phản bội và một tên khủng bố.",A traitor; one who turns against a previous affiliation or allegiance.,9447
exemption,noun,sự miễn,The Senate amended it to include a religious exemption .,Thượng viện sửa đổi nó để bao gồm một sự miễn trừ tôn giáo.,An act of exempting.,9448
dun,adjective,màu nâu xám,There is a place called Craigh Na Dun .,Ở một nơi được gọi là Craigh Na Dun .,(informal) eye dialect spelling of done: simple past tense and past participle of do.,9449
erroneously,adverb,sai lầm,It was erroneously thought to be a crow from New Guinea.,Loài này bị xem nhầm là một loài quạ từ New Guinea.,in an erroneous manner,9450
pancreas,noun,tụy,"If Kutner's right, it's not a tummy ache. It's a fatal brain or heart or lung or liver or pancreas ache.","Nếu Kutner đúng, nó không phải là đau dạ dày nó sẽ là vấn đề não, tim hay đau phổi, gan hay tụy gì đó.","(anatomy) A gland near the stomach which secretes a fluid into the duodenum to help with food digestion. The fluid contains protease, carbohydrase and lipase, which breaks down larger molecules into smaller pieces. Pancreas also produces the hormones insulin and glucagon which regulate the blodsugar. These hormons are released into the cardiovascular system.",9451
taxonomy,noun,phân loại học,Taxonomy is that part of Systematics concerned with topics (a) to (d) above.,Phân loại học là một phần của Hệ thống hóa liên quan đến các chủ đề (a) đến (d) ở trên.,"(systematics, uncountable) The science of finding, describing, classifying and naming organisms.",9452
gratis,adjective,cho không,"So, you know, now I'm persona non "" gratis "" or whatever.",Nên giờ tôi như kẻ cho không hay gì cũng được.,"Free, without charge.",9453
blowhard,noun,ngốc nghếch,"Peter Travers of Rolling Stone wrote: ""Get busy engraving Oldman's name on an Oscar... those fearing that Darkest Hour is nothing but a dull tableau of blowhard stuffed shirts will be relieved to know that they're in for a lively, provocative historical drama that runs on its own nonstop creative fire.""","Peter Travers của Rolling Stone viết: ""Hãy khắc tên Oldman vào một giải Oscar... những người lo ngại rằng Darkest Hour không là gì ngoài việc một chiếc áo sơ mi xỉn mờ xỉn sẽ cảm thấy nhẹ nhõm khi biết rằng biết rằng họ đang ở trong một bộ phim lịch sử đầy kịch tính, sống động "" .","(derogatory) A person who talks too much or too loudly, especially in a boastful or self-important manner.",9454
compensation,noun,sự bồi thường,"Black gets good compensation in return for the pawn, however.",Tuy nhiên đổi lại Đen sẽ có được sự bồi thường tốt.,The act or principle of compensating.,9455
rehabilitation,noun,sự phục hồi,is it possible that it could have acted as a cognitive Rehabilitation ?,Có khả năng nó có thể kích hoạt như sự phục hồi nhận thức không?,The process of rehabilitating something.,9456
theological,adjective,thuộc thần học,"""Evolution and Theological Belief"".",“Đức tin Công giáo và thuyết tiến hóa”.,Of or relating to theology.,9457
synthesis,noun,sự tổng hợp,This causes ineffective heme synthesis and microcytic anemia.,Quá trình này làm cho sự tổng hợp heme không hiệu quả và sau đó làm microcytic anemia.,The formation of something complex or coherent by combining simpler things.,9458
pander,noun,ma cô,We don't want to seem like we're pandering .,Ta không muốn có vẻ giống bọn ma cô đâu.,(intransitive) To offer illicit sex with a third party; to pimp.,9459
sublimate,verb,thăng hoa,Carbon also has the highest sublimation point of all elements.,Cacbon cũng có điểm thăng hoa cao nhất trong tất cả các nguyên tố.,(physics) To change state from a solid to a gas (or from a gas to a solid) without passing through the liquid state (transitiveorintransitive),9460
vernal,adjective,tuổi thanh xuân,The most popular destination within northeastern Utah is Dinosaur National Monument near Vernal .,Điểm đến hấp dẫn nhất của miền đông Utah là Khu công viên khủng long gần Vernal .,Pertaining to spring.,9461
exponential,noun,hàm mũ,The exponential curve on solar is even steeper and more dramatic.,Đường cong hàm mũ về năng lượng mặt trời thậm chí dốc hơn và ngày càng rõ rệt.,Relating to an exponent.,9462
nullify,verb,huỷ bỏ,The Constitutional Court then nullified the election on 21 March 2014.,Tòa án Hiến pháp sau đó huỷ bỏ cuộc bầu cử vào ngày 21 tháng 3 năm 2014.,"(transitive, law) to make legally invalid.",9463
ascension,noun,sự lên,The monarchy was restored with the ascension of Hiram III to the throne.,Chế độ quân chủ được khôi phục với sự lên ngôi của Hiram III.,The act of ascending; an ascent,9464
threnody,noun,bài điếu ca,"The string section, composed by Jonny Greenwood and written for 16 instruments, was inspired by modern classical composer Krzysztof Penderecki's Threnody to the Victims of Hiroshima.",Phần chơi dàn dây được sáng tác bởi Jonny Greenwood từ 16 nhạc cụ khác nhau được lấy cảm hứng từ tác phẩm Threnody to the Victims of Hiroshima của Krzysztof Penderecki.,A song or poem of lamentation or mourning for a dead person; a dirge; an elegy.,9465
wonder,verb,ngạc nhiên,No wonder Jehovah struck him with leprosy!,Vậy không ngạc nhiên gì khi Đức Giê-hô-va giáng cho ông bệnh phung!,"Something that causes amazement or awe, a marvel.",9466
aimlessly,adverb,không mục đích,Wandering around aimlessly isn't the way to find your sister.,Đi lang thang không mục đích không phải là cách tìm em gái anh đâu.,"Without an aim, purpose or direction; in an aimless manner.",9467
dare,verb,dám,"Still, of course, I never dared to leave the room for an instant, for I was not sure when he might come, and the billet was such a good one, and suited me so well, that I would not risk the loss of it.","Tuy nhiên, tất nhiên, tôi không bao giờ dám rời khỏi phòng ngay lập tức, vì tôi đã không chắc chắn khi ông có thể đến, và phôi thép là một trong những tốt, và phù hợp với tôi rất tốt, đó là I sẽ không nguy cơ mất mát của nó.",(intransitive) To have enough courage (to do something).,9468
temple,noun,đền,A woman gains a testimony of temple ordinances.,Một phụ nữ đạt được một chứng ngôn về các giáo lễ đền thờ.,A building for worship.,9469
upbeat,adjective,tăng giá nhanh chóng,[ upbeat music ],[ nhạc nhẹ ],"Having a fast pace, tempo, or beat.",9470
pray,verb,cầu nguyện,"“However, I prayed , and I knew that Jehovah was with me.”","Tuy nhiên, em cầu nguyện và biết rằng có Đức Giê-hô-va ở với mình”.",To petition or solicit help from a supernatural or higher being.,9471
chorus,verb,hợp xướng,"Soon, a sweet and overwhelming chorus of voices filled the chapel.","Chẳng bao lâu, một ban hợp xướng tuyệt vời và xuất sắc tràn ngập giáo đường.",A group of singers and dancers in the religious festivals of ancient Greece,9472
declare,verb,tuyên bố,He declares : “He that is touching you is touching my eyeball.”,Ngài tuyên bố : ‘Ai đụng đến các ngươi tức là đụng đến con ngươi mắt ta’.,"(obsolete, transitive) To make clear, explain, interpret.",9473
tango,verb,Tango,"Lots of friendlies out there, no tangos .",Rất nhiều người ngoài đó nhưng chưa thấy TanGo .,A Latin American ballroom dance in 2/4 or 4/4 time.,9474
spirit,noun,tinh thần,"My spirit was willing, but sadly my flesh was weak.","Tinh thần của tôi rất sẵn sàng nhưng buồn thay, thể xác của tôi yếu đuối.",The undying essence of a human. The soul.,9475
bust,noun,ngực,"Made of quartzite, the statue was found in a fragmentary state, with the bust , the lower part of the head and the crown submerged in groundwater.","Được tạc từ đá quartzit, bức tượng được tìm thấy trong trạng thái rời rạc, với phần ngực , phần dưới cùng của đầu và vương miện nằm chìm dưới mực nước ngầm.",A sculptural portrayal of a person's head and shoulders,9476
tale,noun,truyện,"Cthulhu (/kəˈθuːluː/ kə-THOO-loo) is a fictional cosmic entity created by writer H. P. Lovecraft and first introduced in the short story ""The Call of Cthulhu"", published in the American pulp magazine Weird Tales in 1928.","Cthulhu ( /kəˈθuːluː/ kə-THOO-loo; với các cách phát âm biến thể, xem bên dưới) là một thực thể vũ trụ được sáng tạo bởi nhà văn H. P. Lovecraft, xuất hiện lần đầu trong truyện ngắn ""Tiếng gọi Cthulhu"" (The Call of Cthulhu), được xuất bản trong tạp chí giật gân Weird Tales của Mỹ vào năm 1928.",(obsolete) Number.,9477
creep,verb,bò,I'll creep down one night and knock it off.,Sẽ có một đêm tôi bò xuống và ăn trộm hết.,The movement of something that creeps (like worms or snails),9478
wanderlust,noun,tính thích du lịch,The wanderlust has got me.,Tôi nổi máu lang thang.,A strong impulse or longing to travel,9479
aching,adjective,đau,It quite makes my forehead ache !',Nó khá đau trán của tôi! ́,Present participle of ache.,9480
baritone,noun,giọng nam trung,"As a boy I loved to hear a man who, with a rich baritone voice, sang the words of John Taylor:","Khi còn nhỏ, tôi rất thích nghe một người, với giọng nam trung mạnh mẽ, hát những lời nhạc của John Taylor:",The male voice between tenor and bass,9481
proud,adjective,kiêu ngạo,"16 Boast though he did, proud Nebuchadnezzar was about to be humiliated.","16 Mặc dù tự mãn, Nê-bu-cát-nết-sa kiêu ngạo sắp sửa bị hạ nhục.","Having a too high opinion of oneself; arrogant, supercilious.",9482
logical,adjective,hợp lý,Material can be arranged in a variety of ways that are logical .,Tài liệu có thể được sắp xếp hợp lý bằng nhiều cách khác nhau.,(not comparable) In agreement with the principles of logic.,9483
visibility,noun,tầm nhìn,Cuts the visibility .,Thế cũng chỉ che bớt tầm nhìn .,(uncountable) The condition of being visible,9484
rely,verb,dựa vào,Taylor and Wiles's proof relies on 20th-century techniques.,Taylor và chứng minh của Wiles dựa vào các kỹ thuật của thế kỷ 20.,"To rest with confidence, as when fully satisfied of the veracity, integrity, or ability of persons, or of the certainty of facts or of evidence; to have confidence; to trust; to depend; — with on, formerly also with in.",9485
absolute,adjective,tuyệt đối,“DOES absolute truth exist?”,“CÓ CHÂN LÝ tuyệt đối không?”.,"Loosed from any limitation or condition; uncontrolled; unrestricted; unconditional; as, absolute authority, monarchy, sovereignty, an absolute promise or command.",9486
intestate,adjective,vô gia cư,"‘Buckshaw belonged to Harriet, you see, and when she died, she died intestate .","“Buckshaw là của Harriet con ạ, và khi mẹ con mất, bà ấy không để lại di chúc .",Without a valid will indicating whom to leave one's estate to after death.,9487
govern,verb,chi phối,Techniques govern the way data is analyzed within the tab.,Kỹ thuật chi phối cách hệ thống phân tích dữ liệu trong tab.,(transitive) To make and administer the public policy and affairs of; to exercise sovereign authority in.,9488
astrolabe,noun,thước trắc tinh,"950–1009) observed the Sun's position for many years using a large astrolabe , and his observations on eclipses were still used centuries later.","Nhà thiên văn học Ibn Yunus (khoảng 950-1009) đã quan sát vị trí của Mặt trời trong nhiều năm bằng một thước trắc tinh , và những quan sát của ông về nhật thực vẫn được sử dụng trong nhiều thế kỷ sau đó.",An astronomical and navigational instrument for gauging the altitude of the Sun and stars.,9489
trilogy,noun,tác phẩm bộ ba,Of the trilogy ?,Trong tác phẩm bộ ba đó hả?,"A collection of three books, motion pictures, or electronic games in one. A three-part series.",9490
apocalyptic,adjective,sách khải huyền,"While Jehovah’s Witnesses believe in the inspiration of the book Apocalypse, why are they not an “ apocalyptic sect”?","Dù tin nơi sự soi dẫn của sách Khải - huyền , tại sao Nhân Chứng Giê-hô-va không phải là giáo phái báo động về tận thế?","Of, or relating to an apocalypse",9491
reclusive,adjective,ẩn dật,Brown recluse .,Nhện nâu ẩn dật .,"Of, characterized by, or preferring privacy and isolation; secluded.",9492
combat,verb,chiến đấu,Using sticks isn't the art of combat !,Dùng gậy không phải là nghệ thuật chiến đấu .,"A battle, a fight (often one in which weapons are used); a struggle for victory.",9493
reason,noun,lý do,"And for some strange reason , I thought of you.","Và vì một lý do kỳ lạ nào đó, con nghĩ tới mẹ.",a cause:,9494
rare,adjective,hiếm,"From Mont Vélan, the first high summit east of St Bernard Pass, the chain rarely goes below 3000 metres and contains many four-thousanders such as Matterhorn or Monte Rosa.","Từ núi Vélan - ngọn cao đầu tiên phía đông đèo St Bernard - dãy núi này hiếm khi dưới 3.000 m và gồm nhiều ngọn cao trên 4.000 m, như ngọn Matterhorn hoặc Dufourspitze.","(US, intransitive) To rear, rise up, start backwards.",9495
misery,noun,những nỗi khốn khổ,"(Revelation 21:1) Gone will be all the ugly faces of inequality —poverty, sickness, ignorance, discrimination, and other human miseries .","(Khải-huyền 21:1) Mọi bộ mặt bỉ ổi của sự bất bình đẳng—nghèo khó, bệnh tật, dốt nát, kỳ thị và những nỗi khốn khổ khác của nhân loại—sẽ biến mất.",Great unhappiness; extreme pain of body or mind; wretchedness; distress; woe.,9496
lonesome,adjective,cô đơn,I was lonesome ... until I met him.,Lúc đó tôi cô đơn ... cho tới khi gặp ảnh.,unhappy due to being alone; lonely,9497
longing,noun,khát khao,"As dawn neared, I felt a sudden, intense longing .","Khi gần đến sáng, tôi cảm thấy một nỗi khát khao đột ngột, dữ dội.",Present participle of long.,9498
translate,verb,dịch,He used God’s name in his translation but preferred the form Yahweh.,Ông dùng danh Đức Chúa Trời trong bản dịch nhưng thích chữ Ya-vê hơn.,"(transitive) To change text (of a book, document, Web site, movie, anime, video game etc.) from one language to another.",9499
tourist,noun,khách du lịch,"I'm sorry, but tourists aren't allowed in.",nhung khách du lịch không được phép vào.,Someone who travels for pleasure rather than for business.,9500
lonely,adjective,cô đơn,Must be a lonely life.,Vậy là một cuộc sống cô đơn .,"Of person, unhappy by feelings of loneliness.",9501
reef,adjective,đá ngầm,About a hundred yards off the reef .,Cách xa dải đá ngầm khoảng một trăm thước.,"A chain or range of rocks, sand, or coral lying at or near the surface of the water.",9502
volcano,noun,núi lửa,Sakurajima is one of Japan's most active volcanoes .,Sakurajima là một trong những ngọn núi lửa hoạt động nhất Nhật Bản.,"A vent or fissure on the surface of a planet (usually in a mountainous form) with a magma chamber attached to the mantle of a planet or moon, periodically erupting forth lava and volcanic gases onto the surface.",9503
shelter,verb,hầm,"Once, our family was sheltered in a trench for three days as bombs exploded all around us.","Một lần, gia đình chúng tôi trú trong một hầm suốt ba ngày khi bom nổ xung quanh chúng tôi.","A refuge, haven or other cover or protection from something",9504
tide,verb,con nước,Will that bloody tide be down tomorrow or not?,Ngày mai con nước chết tiệt này có rút hay không?,"The periodic change of the sea level, particularly when caused by the gravitational influence of the sun and the moon.",9505
centrist,adjective,trung tâm,"For a centrist , in an afternoon it's done.","Với một tên trung dung , chỉ một buổi chiều là xong.","Of, pertaining to, or advocating centrism.",9506
champion,adjective,tuyệt,How grateful we are to our Father in Heaven for our champion Paxton.,Chúng tôi biết ơn biết bao đối với Cha Thiên Thượng về bé Paxton tuyệt vời của chúng tôi.,Someone who has been a winner in a contest.,9507
wise,adjective,khôn,"Over the centuries many wise men and women—through logic, reason, scientific inquiry, and, yes, through inspiration—have discovered truth.","Qua nhiều thế kỷ, nhiều người nam và người nữ khôn ngoan---qua tính hợp lý, lý luận, việc tìm hiểu bằng khoa học, và vâng, cả sự soi dẫn nữa---đã khám phá ra lẽ thật.",Showing good judgement or the benefit of experience.,9508
threaten,verb,đe doạ,Mekong Dams Could Threaten Aquatic Life,Các đập nước trên sông Mê-kông có thể đe doạ nguồn thủy sinh,To make a threat against someone; to use threats.,9509
cinema,noun,phim,"It was used as the cinema CSV of Baek Seung-kyung, Ki-joo's ex-wife, played by Park Shin-yang, also where Tae-young, played by Kim Jung-eun, worked and had the pajama party.","Nó được sử dụng như rạp chiếu phim CSV của Baek Seung-kyung, vợ cũ của Ki-joo, chơi với Park Shin-yang, cũng như nơi Tae-young, chơi với Kim Jung-eun, làm việc và có bữa tiệc pajama ở đó.",(countable) a film,9510
blaxploitation,noun,black exploitation (tạm dịch: bóc lột),""" Blaxploitation cinema: Can you dig it?"".","Nam Phi - trong tập phim ""Can You Dig It?""",A genre of exploitation films of the 1970s that starred black actors.,9511
portrayal,noun,bức chân dung,It is a beautiful portrayal of the Savior.,Đó là bức chân dung tuyệt mỹ của Đấng Cứu Rỗi.,The act of portraying.,9512
soap opera,noun,phim cải lương,There are adults who have allowed their attention to be captured by soap operas or TV serials.,"Có những người lớn lại mải mê xem những loạt phim mỗi kỳ chiếu một đoạn ngắn, hay các phim cải lương rẻ tiền.","A television serial, typically broadcast in the afternoon or evening, about the lives of melodramatic characters, which are often filled with strong emotions, highly dramatic situations and suspense.",9513
defamation,noun,lời phỉ báng,Its mission is to stop the defamation of the Jewish people.,Sứ mệnh của hiệp hội này là ngăn chặn lời phỉ báng những người Do Thái.,"Act of injuring another's reputation by any slanderous communication, written or oral; the wrong of maliciously injuring the good name of another; slander; detraction; calumny; aspersion.",9514
resumption,noun,sự hồi phục lại,This allowed resumption of the research work on the farm.,Điều này cho phép nối lại các công trình nghiên cứu trên trang trại.,The act of resuming or starting something again.,9515
lionize,verb,đưa,"The lion has been lionized in books and films, such as Born Free, a true account of an orphaned lion cub raised in captivity and finally set free.","Sư tử đã được sách vở và phim ảnh đề cao, chẳng hạn như Born Free, một phim có thật về một sư tử con mồ côi được người ta bắt đem về nuôi và cuối cùng thả cho được tự do.","(transitive) To treat (a person) as if he were important, or a celebrity.",9516
paranoia,noun,Paranoia,"In the final years of his life, he suffered from depression and paranoia about pursuit by his creditors and Moynier.","Trong những năm cuối đời, ông bị chứng trầm uất (depression) và chứng hoang tưởng ( paranoia ) cho là mình bị các chủ nợ và Gustave Moynier truy hại.",A psychotic disorder characterized by delusions of persecution.,9517
prophylactic,adjective,phòng bệnh,I'd like to buy some prophylactic devices.,Tôi muốn mua ít thiết bị phòng bệnh .,A medicine which preserves or defends against disease; a preventive.,9518
implicated,adjective,liên quan,Well what is the implication of that?,"Ồ, vậy thì hàm ý của điều này là gì?",Simple past tense and past participle of implicate.,9519
multifaceted,adjective,nhiều mặt,"In the 1970s, a multifaceted resurgence began.","Những năm 1970, sự hồi sinh về nhiều mặt bắt đầu.",Having many aspects; nuanced or diverse.,9520
curb,verb,kiềm chế,I have curbed the effect of the parasites,Ta đã kiềm chế tác dụng của kí sinh trùng rồi.,(North America) A row of concrete along the edge of a road; a kerb (UK),9521
deputy,noun,phó,"It's "" Deputy Yeoman of the Royal Cellars "", and I'm "" Your Highness "".","Là phó chủ hầm rượu Hoàng gia, và tôi là Công chúa.","One appointed as the substitute of another, and empowered to act for him, in his name or his behalf; a substitute in office; a lieutenant; a representative; a delegate; a vicegerent; as, the deputy of a prince, of a sheriff, of a township, etc.",9522
