Name,Link
The Lions of Little Rock,/lists/54yikz33/lions-of-little-rock
In the Year of the Boar and Jackie Robinson,/lists/lyrjwxwc/in-the-year-of-the-boar-and-jackie-robinson
"Sarah, Plain and Tall",/lists/n64rt3nk/sarah-plain-and-tall
The Rock and the River,/lists/zbicvala/rock-and-the-river
The Golden Goblet,/lists/zj4nn3c2/golden-goblet
The Glory Field,/lists/2hejxe37/glory-field
White Bird,/lists/ieszhnld/white-bird
Prairie Lotus,/lists/c6vahplc/prairie-lotus
Lyddie,/lists/rfdpum4s/lyddie
A Long Way from Chicago,/lists/3kvyxene/long-way-from-chicago
Sugar,/lists/7lmoh4cx/sugar
The Wednesday Wars,/lists/syxnd2nx/wednesday-wars
The Witch of Blackbird Pond,/lists/q4sy4jdq/witch-of-blackbird-pond
Milkweed,/lists/woal2ouy/milkweed
"Roll of Thunder, Hear My Cry",/lists/2puwfsam/roll-of-thunder-hear-my-cry
The Land,/lists/gidikvev/land
Let the Circle Be Unbroken,/lists/jw665wxg/let-the-circle-be-unbroken
Moon Over Manifest,/lists/zs6noojc/moon-over-manifest
Wolf Hollow,/lists/wllplbkn/wolf-hollow
Dragonwings,/lists/qqybld26/dragonwings
The Devil's Arithmetic,/lists/zfmqv2hj/devils-arithmetic
Betty Before X,/lists/ozcsmuhi/betty-before-x
The Kite Fighters,/lists/2b5pncfv/kite-fighters
The Sword in the Tree,/lists/6doix56p/sword-in-the-tree
Honus & Me,/lists/plm5aib3/honus-and-me
A Gathering of Days,/lists/gltjsh22/gathering-of-days
The Secret School,/lists/mtbq2ebt/secret-school
Orphan Train Girl,/lists/5iklptmc/orphan-train-girl
The Brooklyn Nine,/lists/c6zceuyk/brooklyn-nine
Midnight Rider,/lists/xn5bq4d2/midnight-rider
The Blackbird Girls,/lists/wkhai7uc/blackbird-girls
Sophia's War,/lists/cxruc2wz/sophias-war
Resistance,/lists/twit2dpj/resistance
Emily of New Moon,/lists/hvfebxc2/emily-of-new-moon
Show Me a Sign,/lists/t43kmbs2/show-me-a-sign
A Night Divided,/lists/er3ufmxe/night-divided
So Far from the Bamboo Grove,/lists/gzyq3egu/so-far-from-the-bamboo-grove
We Dream of Space,/lists/jozstf5q/we-dream-of-space
Hiroshima,/lists/hff5zwic/hiroshima
The War I Finally Won,/lists/clhnod7j/war-i-finally-won
City of Orphans,/lists/wct7wzns/city-of-orphans
Our Only May Amelia,/lists/2edf23an/our-only-may-amelia
The King's Fifth,/lists/dcjody6l/kings-fifth
The Long Ride,/lists/zgkog4wn/long-ride
The Madman of Piney Woods,/lists/nd2fyqfl/madman-of-piney-woods
How to Find What You're Not Looking For,/lists/mv7djjum/how-to-find-what-youre-not-looking-for
Freewater,/lists/ttvxzzmb/freewater
Troublemaker,/lists/woj77gug/troublemaker
Lotus Bloom and the Afro Revolution,/lists/keiqieam/lotus-bloom-and-the-afro-revolution
Full of Beans,/lists/iwe6chhj/full-of-beans
"I, Juan de Pareja",/lists/u622suyq/i-juan-de-pareja
"Carry On, Mr. Bowditch",/lists/7e6dhalb/carry-on-mr-bowditch
All We Have Left,/lists/mqab4rg4/all-we-have-left
Under the Blood-Red Sun,/lists/3qg3ufxg/under-the-blood-red-sun
Pony,/lists/nter6dl5/pony
"The Unsung Hero of Birdsong, USA",/lists/35fy4at4/unsung-hero-of-birdsong-usa
Two Roads,/lists/2rvbtvjl/two-roads
Dragon's Gate,/lists/64yaprnn/dragons-gate
Bull Run,/lists/vdbrykk6/bull-run
Free Lunch,/lists/aw6wassc/free-lunch
Fast Food Nation,/lists/abep4k5q/fast-food-nation
The Omnivore's Dilemma,/lists/whbnyr63/omnivores-dilemma
The Big Thirst,/lists/5dnfbau7/big-thirst
Sugar Changed the World,/lists/hvlzk4bs/sugar-changed-the-world
With the Fire on High,/lists/xowhzkb3/with-the-fire-on-high
The Surprising Power of a Good Dumpling,/lists/bjcapfqc/surprising-power-of-a-good-dumpling
Everything on a Waffle,/lists/sct4xgfr/everything-on-a-waffle
Where the Watermelons Grow,/lists/ygzrpalq/where-the-watermelons-grow
Charlie and the Chocolate Factory,/lists/vgfbymvm/charlie-and-the-chocolate-factory
The Chocolate War,/lists/moedcc4d/chocolate-war
The Lemonade War,/lists/of6tqyho/lemonade-war
The Milagro Beanfield War,/lists/4x4gqwvr/milagro-beanfield-war
Sugar,/lists/7lmoh4cx/sugar
Seedfolks,/lists/kjgdatph/seedfolks
Somewhere Between Bitter and Sweet,/lists/wq7kp3au/somewhere-between-bitter-and-sweet
A Place at the Table,/lists/dog5clpf/place-at-the-table
My Fine Fellow,/lists/xlukdge2/my-fine-fellow
Chew On This,/lists/s4b7ytcs/chew-on-this
A Tangle of Knots,/lists/sa45o3qs/tangle-of-knots
The Epic Fail of Arturo Zamora,/lists/2c5bqncg/epic-fail-of-arturo-zamora
Maizy Chen's Last Chance,/lists/opzul2f2/maizy-chens-last-chance
Honestly Elliott,/lists/2bzle7d4/honestly-elliott
The Ice Cream Machine,/lists/tzy3urli/ice-cream-machine
The House on Mango Street,/lists/q4yoj6ga/house-on-mango-street
Furia,/lists/j726hoyh/furia
Esperanza Rising,/lists/6zody5y3/esperanza-rising
The Beloved World of Sonia Sotomayor,/lists/uzrbfevo/beloved-world-of-sonia-sotomayor
How the García Girls Lost Their Accents,/lists/4yj3loxq/how-the-garcia-girls-lost-their-accents
Efrén Divided,/lists/vvmiwequ/efren-divided
Clap When You Land,/lists/whwvuwoc/clap-when-you-land
The Other Side,/lists/3cxddzde/other-side
Return to Sender,/lists/3naffzyo/return-to-sender
Lucky Broken Girl,/lists/urdtyeqw/lucky-broken-girl
They Call Me Güero,/lists/yryl7ppo/they-call-me-guero
Charlie Hernández & the League of Shadows,/lists/kgcxqy7e/charlie-hernandez-the-league-of-shadows
The Epic Fail of Arturo Zamora,/lists/2c5bqncg/epic-fail-of-arturo-zamora
Marcus Vega Doesn't Speak Spanish,/lists/2vk2ufbb/marcus-vega-doesnt-speak-spanish
The Red Umbrella,/lists/dh32hqzm/red-umbrella
Beast Rider,/lists/dbpuuupg/beast-rider
The Circuit,/lists/zuodvehb/circuit
Merci Suárez Changes Gears,/lists/zbk5ts2o/merci-suarez-changes-gears
The First Rule of Punk,/lists/bm2epe35/first-rule-of-punk
The Poet X,/lists/4rjiqxpc/poet-x
With the Fire on High,/lists/xowhzkb3/with-the-fire-on-high
Before We Were Free,/lists/vi3x55ds/before-we-were-free
In the Time of the Butterflies,/lists/juua3rgb/in-the-time-of-the-butterflies
Woman Hollering Creek,/lists/oprpehsw/woman-hollering-creek
Mexican WhiteBoy,/lists/5ooyvp4n/mexican-whiteboy
I Am Not Your Perfect Mexican Daughter,/lists/53ymosyg/i-am-not-your-perfect-mexican-daughter
We Were Here,/lists/rcwecoj5/we-were-here
Barely Missing Everything,/lists/idoefmfw/barely-missing-everything
Shadowshaper,/lists/gw7wtv66/shadowshaper
Bodega Dreams,/lists/ptunlfyh/bodega-dreams
Out of Darkness,/lists/nppiaxe7/out-of-darkness
Aristotle and Dante Discover the Secrets of the Universe,/lists/voi7yemc/aristotle-and-dante-discover-the-secrets-of-the-universe
The Inexplicable Logic of My Life,/lists/wboqtqot/inexplicable-logic-of-my-life
They Both Die at the End,/lists/o3vi26qr/they-both-die-at-the-end
Enrique's Journey,/lists/jj7jhbxl/enriques-journey
Hunger of Memory,/lists/yjhwbxuq/hunger-of-memory
When I Was Puerto Rican,/lists/gt6gpkxc/when-i-was-puerto-rican
"Bless Me, Ultima",/lists/xihaemx4/bless-me-ultima
Dreaming in Cuban,/lists/g4ttg3hw/dreaming-in-cuban
Chronicle of a Death Foretold,/lists/453zvwej/chronicle-of-a-death-foretold
One Hundred Years of Solitude,/lists/o4aluenj/one-hundred-years-of-solitude
Lupe Wong Won't Dance,/lists/awbhytmn/lupe-wong-wont-dance
The Dreamer,/lists/dlk2pxww/dreamer
The Moon Within,/lists/c3evrtc5/moon-within
Land of the Cranes,/lists/uzltey6f/land-of-the-cranes
Paola Santiago and the River of Tears,/lists/ell4biwi/paola-santiago-and-the-river-of-tears
Each Tiny Spark,/lists/rv7dipul/each-tiny-spark
The Other Half of Happy,/lists/bn4rb5lo/other-half-of-happy
Sanctuary,/lists/eswqziju/sanctuary
Cemetery Boys,/lists/ge5yiack/cemetery-boys
The Far Away Brothers,/lists/haiane6i/far-away-brothers
Call Me María,/lists/ccrhqv27/call-me-maria
Tight,/lists/nssosmnp/tight
Barefoot Dreams of Petra Luna,/lists/ulqbbvel/barefoot-dreams-of-petra-luna
How Moon Fuentez Fell in Love with the Universe,/lists/fqkuviih/how-moon-fuentez-fell-in-love-with-the-universe
Breaking Through,/lists/uqsfkpmd/breaking-through
High Spirits,/lists/bn5z7yal/high-spirits
"Burn Down, Rise Up",/lists/gvrxbuoq/burn-down-rise-up
Aristotle and Dante Dive into the Waters of the World,/lists/2d6vdste/aristotle-and-dante-dive-into-the-waters-of-the-world
"Join the Club, Maggie Diaz",/lists/funfm343/join-the-club-maggie-diaz
The Long Ride,/lists/zgkog4wn/long-ride
Undercover Latina,/lists/dmlzzagv/undercover-latina
If You Come Softly,/lists/7oj3dt3p/if-you-come-softly
City of the Plague God,/lists/pgsgvpzm/city-of-the-plague-god
From the Mixed-up Files of Mrs. Basil E. Frankweiler,/lists/tadnjtby/from-the-mixed-up-files-of-mrs-basil-e-frankweiler
The Sun Is Also a Star,/lists/ygm446gp/sun-is-also-a-star
The Vanderbeekers of 141st Street,/lists/37woga72/vanderbeekers-of-141st-street
Charming as Verb,/lists/xufq5l5o/charming-as-verb
Some Places More Than Others,/lists/wvc5up5m/some-places-more-than-others
Ground Zero,/lists/zadnoscz/ground-zero
The Stars Beneath Our Feet,/lists/zfjelaji/stars-beneath-our-feet
What If It's Us,/lists/77luls7n/what-if-its-us
My Life as an Ice Cream Sandwich,/lists/hdtn5tgf/my-life-as-an-ice-cream-sandwich
The Contender,/lists/2nos3fzy/contender
Liar & Spy,/lists/wdh7wyc4/liar-spy
Goodbye Stranger,/lists/lzjgd6vu/goodbye-stranger
Pride,/lists/elryaz7s/pride
It's Kind of a Funny Story,/lists/2htbte3a/its-kind-of-a-funny-story
The Catcher in the Rye,/lists/4uyxcd72/catcher-in-the-rye
Shadowshaper,/lists/gw7wtv66/shadowshaper
Like a Love Story,/lists/3p22v4ux/like-a-love-story
The Poet X,/lists/4rjiqxpc/poet-x
Bodega Dreams,/lists/ptunlfyh/bodega-dreams
A Tree Grows in Brooklyn,/lists/mwwvj3q4/tree-grows-in-brooklyn
City of Bones,/lists/nn6zo3er/city-of-bones
Sparrow,/lists/3vouyjix/sparrow
Labyrinth Lost,/lists/fxo2mjzm/labyrinth-lost
Watch Us Rise,/lists/7zrb664v/watch-us-rise
Locomotion,/lists/l4fd44en/locomotion
Eleven,/lists/sk3555hi/eleven
Better Nate Than Ever,/lists/hcxq22fu/better-nate-than-ever
Wonder,/lists/qfcsddo4/wonder
Go Tell It on the Mountain,/lists/dvgvp4me/go-tell-it-on-the-mountain
Lucky Broken Girl,/lists/urdtyeqw/lucky-broken-girl
The Cricket in Times Square,/lists/2rui7ryj/cricket-in-times-square
Towers Falling,/lists/xlti3rr6/towers-falling
145th Street,/lists/6b4jt67q/145th-street
When You Reach Me,/lists/begmch4a/when-you-reach-me
Monster,/lists/2hwkcqlb/monster
"Nine, Ten",/lists/7om2rkcf/nine-ten
Bronx Masquerade,/lists/tajkkysz/bronx-masquerade
The Chosen,/lists/7kazeps7/chosen
Native Speaker,/lists/iu5xekkw/native-speaker
Miracle's Boys,/lists/iplsb2tq/miracles-boys
After Tupac and D Foster,/lists/v4ba7jyp/after-tupac-and-d-foster
Jazmin's Notebook,/lists/db3rh4im/jazmins-notebook
Jazz,/lists/zamwwes5/jazz
The Brooklyn Nine,/lists/c6zceuyk/brooklyn-nine
The Age of Innocence,/lists/t26r25z6/age-of-innocence
Class Act,/lists/akf37i3z/class-act
New Kid,/lists/gxipmj27/new-kid
They Both Die at the End,/lists/o3vi26qr/they-both-die-at-the-end
City of Orphans,/lists/wct7wzns/city-of-orphans
Millionaires for the Month,/lists/ree4pjro/millionaires-for-the-month
The House of Mirth,/lists/etqxk2av/house-of-mirth
Call Me María,/lists/ccrhqv27/call-me-maria
Tight,/lists/nssosmnp/tight
Blackout,/lists/64shqpqm/blackout
Absolutely Almost,/lists/kqhibanz/absolutely-almost
"Burn Down, Rise Up",/lists/gvrxbuoq/burn-down-rise-up
Love Is a Revolution,/lists/eizerz27/love-is-a-revolution
The Diviners,/lists/smdl52ai/diviners
Save Me a Seat,/lists/56zionag/save-me-a-seat
New Kid,/lists/gxipmj27/new-kid
"Keep It Together, Keiko Carter",/lists/vohypgrj/keep-it-together-keiko-carter
Diary of a Wimpy Kid,/lists/hih5el5j/diary-of-a-wimpy-kid
Schooled,/lists/dls6plqp/schooled
With the Fire on High,/lists/xowhzkb3/with-the-fire-on-high
The Next Great Paulie Fink,/lists/nawm2l4j/next-great-paulie-fink
Watch Us Rise,/lists/7zrb664v/watch-us-rise
Merci Suárez Changes Gears,/lists/zbk5ts2o/merci-suarez-changes-gears
All's Faire in Middle School,/lists/emdsvep6/alls-faire-in-middle-school
The Miscalculations of Lightning Girl,/lists/fts7q7xd/miscalculations-of-lightning-girl
The Perks of Being a Wallflower,/lists/ycocwrfr/perks-of-being-a-wallflower
Awkward,/lists/aiucjeu4/awkward
Patina,/lists/bzjoguii/patina
The First Rule of Punk,/lists/bm2epe35/first-rule-of-punk
Rules,/lists/7huzzjxv/rules
Out of My Mind,/lists/4bdmnvkk/out-of-my-mind
The Wednesday Wars,/lists/syxnd2nx/wednesday-wars
Matilda,/lists/envcq73x/matilda
Flunked,/lists/ukfdv5gc/flunked
Ungifted,/lists/4jog4jbw/ungifted
Middle School: The Worst Years of My Life,/lists/pddjo2cs/middle-school-the-worst-years-of-my-life
Fish in a Tree,/lists/gyrqcwku/fish-in-a-tree
Wonder,/lists/qfcsddo4/wonder
The Chocolate War,/lists/moedcc4d/chocolate-war
Insignificant Events in the Life of a Cactus,/lists/wlmzsgpd/insignificant-events-in-the-life-of-a-cactus
Class Act,/lists/akf37i3z/class-act
And Both Were Young,/lists/bcp7kov3/and-both-were-young
After the Shot Drops,/lists/ia7cj2mu/after-the-shot-drops
Only Mostly Devastated,/lists/qdc2n3ub/only-mostly-devastated
The School for Good and Evil,/lists/3b7lwwov/school-for-good-and-evil
Anne of Avonlea,/lists/xvdkjpov/anne-of-avonlea
Felix Ever After,/lists/mtrm6jgr/felix-ever-after
Charming as Verb,/lists/xufq5l5o/charming-as-verb
Ban This Book,/lists/3uyfaurw/ban-this-book
Spy School,/lists/eh4rgmjx/spy-school
Every Body Looking,/lists/js54bsr5/every-body-looking
Omar Rising,/lists/i6ykekvg/omar-rising
Lotus Bloom and the Afro Revolution,/lists/keiqieam/lotus-bloom-and-the-afro-revolution
A Good Kind of Trouble,/lists/ondmbovx/good-kind-of-trouble
High Spirits,/lists/bn5z7yal/high-spirits
1-2-3 Scream!,/lists/cv5jdjaf/1-2-3-scream
Baseball in April,/lists/muhxwac2/baseball-in-april
Interpreter of Maladies,/lists/uyyfvnsq/interpreter-of-maladies
The Ch'i-lin Purse,/lists/4b2b7pxk/chi-lin-purse
Auggie & Me,/lists/deat6vtg/auggie-me
Blackout,/lists/64shqpqm/blackout
Fresh Ink,/lists/6v5axsxb/fresh-ink
The Jungle Book,/lists/c7rosgxt/jungle-book
Flying Lessons & Other Stories,/lists/vtr32v5t/flying-lessons-other-stories
The Circuit,/lists/zuodvehb/circuit
Krik? Krak!,/lists/bs77ahiq/krik-krak
Nine Stories,/lists/trivc4pp/nine-stories
Sideways Stories from Wayside School,/lists/ven646p6/sideways-stories-from-wayside-school
Dubliners,/lists/2nuks26g/dubliners
Selected Short Stories of H.G. Wells,/lists/2eu3j24h/selected-short-stories-of-h-g-wells
"Winesburg, Ohio",/lists/zx64qrvr/winesburg-ohio
The Canterville Ghost,/lists/oqyh4ux3/canterville-ghost
The Collectors,/lists/e4njep3m/collectors
You Are Here: Connecting Flights,/lists/jkcc26bo/you-are-here-connecting-flights
Hamilton,/lists/ghoh3wl4/hamilton
A Raisin in the Sun,/lists/jg6ao4rg/raisin-in-the-sun
The Crucible,/lists/5lfsycms/crucible
Harry Potter and the Cursed Child,/lists/m7lmtesh/harry-potter-and-the-cursed-child
Arcadia,/lists/7ytqvhwe/arcadia
A Doll's House,/lists/vrrbrpll/dolls-house
Antigone,/lists/4gtqxcii/antigone
Cat on a Hot Tin Roof,/lists/ojekjgvn/cat-on-a-hot-tin-roof
Death of a Salesman,/lists/rr3jl3wv/death-of-a-salesman
Our Town,/lists/djtphzbl/our-town
Death and the King's Horseman,/lists/qrw65n2o/death-and-the-kings-horseman
Doctor Faustus,/lists/iedsltby/doctor-faustus
Fences,/lists/wjldihvi/fences
Inherit the Wind,/lists/mn5qfcgc/inherit-the-wind
Oedipus the King,/lists/yd25z735/oedipus-the-king
Oedipus at Colonus,/lists/2v45ocvp/oedipus-at-colonus
Rosencrantz and Guildenstern Are Dead,/lists/4cfp6ax5/rosencrantz-and-guildenstern-are-dead
Pygmalion,/lists/2rhlxr7x/pygmalion
The Diary of Anne Frank,/lists/ntdvw5pb/diary-of-anne-frank
A Streetcar Named Desire,/lists/msghgr5b/streetcar-named-desire
The Miracle Worker,/lists/42rldwmn/miracle-worker
The Duchess of Malfi,/lists/wieucy2r/duchess-of-malfi
The Glass Menagerie,/lists/vtcyr3wr/glass-menagerie
The Importance of Being Earnest,/lists/zfwpksja/importance-of-being-earnest
Lady Windermere's Fan,/lists/5wgz6tvf/lady-windermeres-fan
Prometheus Unbound,/lists/sokvw2ms/prometheus-unbound
Twelve Angry Men,/lists/rz37roaw/twelve-angry-men
Waiting for Godot,/lists/rh5mnv6p/waiting-for-godot
for colored girls who have considered suicide / when the rainbow is enuf,/lists/l65qixpo/for-colored-girls-who-have-considered-suicide-when-the-rainbow-is-enuf
Trifles,/lists/blo4iuzs/trifles
The Laramie Project,/lists/c3jrynnz/laramie-project
Arms and the Man,/lists/jtgz43ha/arms-and-the-man
All My Sons,/lists/6vcuikpd/all-my-sons
A Game of Thrones,/lists/hmmll7h7/game-of-thrones
A Clash of Kings,/lists/5m2523kw/clash-of-kings
A Storm of Swords,/lists/s5wyyx5r/storm-of-swords
A Feast for Crows,/lists/rrzioici/feast-for-crows
A Dance with Dragons,/lists/xq3pr2e7/dance-with-dragons
,/lists/vqof4aq7/turtle-of-oman
,/lists/hckw3ydk/when-clouds-touch-us
,/lists/sn3mu7ws/when-sea-becomes-sky
,/lists/jkcc26bo/you-are-here-connecting-flights
,/lists/rnckuc5p/worst-class-trip-ever
,/lists/bmj4pgnu/mighty-miss-malone
,/lists/rgzweuk5/mixed-up
,/lists/kqph5mec/leeva-at-last
,/lists/fpu2grqc/isle-of-the-lost
,/lists/rbohhhme/on-air-with-zoe-washington
,/lists/thn5jxcw/finally-seen
Turtle in Paradise,/lists/6woosd5j/turtle-in-paradise
Wings of Ebony,/lists/vyq4t7vh/wings-of-ebony
Circe,/lists/442grscq/circe
Island of the Blue Dolphins,/lists/dpifh36a/island-of-the-blue-dolphins
Beyond the Bright Sea,/lists/ni4g52jx/beyond-the-bright-sea
Lalani of the Distant Sea,/lists/qdsulfh5/lalani-of-the-distant-sea
Hurricane Child,/lists/iqrpnokv/hurricane-child
Full of Beans,/lists/iwe6chhj/full-of-beans
Treasure Island,/lists/dtafbzbr/treasure-island
Orphan Island,/lists/mcfsj4x6/orphan-island
The Wild Robot,/lists/sisqkbab/wild-robot
The Line Tender,/lists/dejtbtg6/line-tender
Eight Nights of Flirting,/lists/pezljm4o/eight-nights-of-flirting
Lizzie Bright and the Buckminster Boy,/lists/5jw7xult/lizzie-bright-and-the-buckminster-boy
Al Capone Does My Shirts,/lists/zdgunsn6/al-capone-does-my-shirts
Queen of the Sea,/lists/caag2ghb/queen-of-the-sea
The Tempest,/lists/ujah34dy/tempest
Beauty Queens,/lists/h2u24l4b/beauty-queens
Lord of the Flies,/lists/hm6dhsxm/lord-of-the-flies
We Were Liars,/lists/fn2lr5ht/we-were-liars
Jacob Have I Loved,/lists/vjgqz6l4/jacob-have-i-loved
Touching Spirit Bear,/lists/tbbg3y3c/touching-spirit-bear
The Scorpio Races,/lists/sjj3gdys/scorpio-races
Anne of Green Gables,/lists/cg6mfddz/anne-of-green-gables
Anne of Avonlea,/lists/xvdkjpov/anne-of-avonlea
Emily of New Moon,/lists/hvfebxc2/emily-of-new-moon
Ella Minnow Pea,/lists/ia3hrvkz/ella-minnow-pea
The Wreckers,/lists/p5k3nrpf/wreckers
The Island of Doctor Moreau,/lists/b2yschg2/island-of-doctor-moreau
Utopia,/lists/iqerlksm/utopia
Robinson Crusoe,/lists/n5tmlu66/robinson-crusoe
Caterpillar Summer,/lists/tbn7fe3y/caterpillar-summer
Abel's Island,/lists/pl7xqblp/abels-island
When Sea Becomes Sky,/lists/sn3mu7ws/when-sea-becomes-sky
,/lists/hfq6dxmq/merci-suarez-plays-it-cool
,/lists/chqtyn2p/merci-suarez-cant-dance
,/lists/fwglsojy/shine-on-luz-veliz
,/lists/gh3nfer2/max-einstein-the-genius-experiment
,/lists/itmeg3eb/funeral-songs-for-dying-girls
,/lists/qpnmwogd/prince-and-the-coyote
One Crazy Summer,/lists/zfrij4sy/one-crazy-summer
The Season of Styx Malone,/lists/id2fteqp/season-of-styx-malone
"Stand Up, Yumi Chung!",/lists/rgyffumm/stand-up-yumi-chung
My Life as an Ice Cream Sandwich,/lists/hdtn5tgf/my-life-as-an-ice-cream-sandwich
When Dimple Met Rishi,/lists/ckmr75sq/when-dimple-met-rishi
Be Prepared,/lists/bpwctrts/be-prepared
What If It's Us,/lists/77luls7n/what-if-its-us
The Last Last-Day-of-Summer,/lists/k5pgvgm5/last-last-day-of-summer
Absolutely Normal Chaos,/lists/25x6nyvl/absolutely-normal-chaos
Roller Girl,/lists/cei2sts5/roller-girl
The Cardboard Kingdom,/lists/2dwh5nrs/cardboard-kingdom
The Great Gatsby,/lists/36dcwn7g/great-gatsby
As Brave as You,/lists/fgik43nq/as-brave-as-you
A Long Way from Chicago,/lists/3kvyxene/long-way-from-chicago
Adrift,/lists/j3xycrmi/adrift
Rebound,/lists/pjxluftd/rebound
The Parker Inheritance,/lists/ppi4pxjn/parker-inheritance
We Were Liars,/lists/fn2lr5ht/we-were-liars
Aristotle and Dante Discover the Secrets of the Universe,/lists/voi7yemc/aristotle-and-dante-discover-the-secrets-of-the-universe
The Epic Fail of Arturo Zamora,/lists/2c5bqncg/epic-fail-of-arturo-zamora
Mexican WhiteBoy,/lists/5ooyvp4n/mexican-whiteboy
Flamer,/lists/ppzja7nx/flamer
Trowbridge Road,/lists/uint5vda/trowbridge-road
"Listen, Slowly",/lists/upiryi5g/listen-slowly
Too Bright to See,/lists/yxxggwcb/too-bright-to-see
Wildfire,/lists/ol4e2uxx/wildfire
Only Mostly Devastated,/lists/qdc2n3ub/only-mostly-devastated
Any Day with You,/lists/zrjh7g42/any-day-with-you
"Love, Ruby Lavender",/lists/sqat4utc/love-ruby-lavender
In the Key of Us,/lists/ejsh7laa/in-the-key-of-us
Narrative of the Life of Frederick Douglass,/lists/umwz3uwu/narrative-of-the-life-of-frederick-douglass
Harriet Tubman,/lists/3yy6ha34/harriet-tubman
Incidents in the Life of a Slave Girl,/lists/pgypoksb/incidents-in-the-life-of-a-slave-girl
Sojourner Truth: Ain't I a Woman?,/lists/havykmcw/sojourner-truth-aint-i-a-woman
The Journey of Little Charlie,/lists/vsj463tl/journey-of-little-charlie
The Underground Railroad,/lists/be37hlt2/underground-railroad
Freewater,/lists/ttvxzzmb/freewater
Homegoing,/lists/i6mzsex5/homegoing
Elijah of Buxton,/lists/uhu3xiph/elijah-of-buxton
Twelve Years a Slave,/lists/aayxwoyr/12-years-a-slave
Sugar Changed the World,/lists/hvlzk4bs/sugar-changed-the-world
Copper Sun,/lists/hypt6ew6/copper-sun
Chains,/lists/rq6jufhc/chains
Beloved,/lists/gvazalnx/beloved
Sugar,/lists/7lmoh4cx/sugar
Uncle Tom's Cabin,/lists/arfz4nxo/uncle-toms-cabin
African Town,/lists/jaji33ou/african-town
The Selected Fairy Tales of Hans Christian Andersen,/lists/tvmifvyp/selected-fairy-tales-of-hans-christian-andersen
The Selected Fairy Tales of the Brothers Grimm,/lists/ue6tdsw2/selected-fairytales-of-the-brothers-grimm
The Friendship War,/lists/ls6ywajt/friendship-war
Early Departures,/lists/2pirsx5q/early-departures
Bridge to Terabithia,/lists/4edaqdv6/bridge-to-terabithia
When You Were Everything,/lists/hu5odjyc/when-you-were-everything
Stargazing,/lists/q5okvehy/stargazing
Every Soul a Star,/lists/bs54oqhr/every-soul-a-star
The Season of Styx Malone,/lists/id2fteqp/season-of-styx-malone
Odd One Out,/lists/t7m5bmbg/odd-one-out
The Mighty Heart of Sunny St. James,/lists/6trnd4kr/mighty-heart-of-sunny-st-james
Awkward,/lists/aiucjeu4/awkward
Darius the Great Is Not Okay,/lists/e2jxce3x/darius-the-great-is-not-okay
The Misfits,/lists/arovzcad/misfits
The Sky at Our Feet,/lists/76sspyjg/sky-at-our-feet
Shouting at the Rain,/lists/p5lm6skq/shouting-at-the-rain
The Thing About Jellyfish,/lists/s7exopse/thing-about-jellyfish
The First Rule of Punk,/lists/bm2epe35/first-rule-of-punk
The Inexplicable Logic of My Life,/lists/wboqtqot/inexplicable-logic-of-my-life
Crenshaw,/lists/vwctdvi6/crenshaw
Monday's Not Coming,/lists/tt7tktjz/mondays-not-coming
Breadcrumbs,/lists/weteackv/breadcrumbs
Raymie Nightingale,/lists/yae7y4ki/raymie-nightingale
The Outsiders,/lists/mexjffmh/outsiders
Leah on the Offbeat,/lists/x4towned/leah-on-the-offbeat
Lizzie Bright and the Buckminster Boy,/lists/5jw7xult/lizzie-bright-and-the-buckminster-boy
All the Bright Places,/lists/kgr3g5ft/all-the-bright-places
Barely Missing Everything,/lists/idoefmfw/barely-missing-everything
"Will Grayson, Will Grayson",/lists/q55dxrvy/will-grayson-will-grayson
A Separate Peace,/lists/bc7t5o2d/separate-peace
The Chosen,/lists/7kazeps7/chosen
Freak the Mighty,/lists/ud6744rv/freak-the-mighty
Anything But Typical,/lists/maefslgr/anything-but-typical
Turtles All the Way Down,/lists/j7vfnfww/turtles-all-the-way-down
"Hello, Universe",/lists/azh6zesb/hello-universe
Nowhere Boy,/lists/aalcaqtf/nowhere-boy
Roller Girl,/lists/cei2sts5/roller-girl
Wilder Girls,/lists/nqwbotpa/wilder-girls
Spin,/lists/xrbvakjt/spin
The One and Only Ivan,/lists/wwhbu4wt/one-and-only-ivan
Ivy Aberdeen's Letter to the World,/lists/dbtte37m/ivy-aberdeens-letter-to-the-world
Liar & Spy,/lists/wdh7wyc4/liar-spy
They Both Die at the End,/lists/o3vi26qr/they-both-die-at-the-end
Aristotle and Dante Discover the Secrets of the Universe,/lists/voi7yemc/aristotle-and-dante-discover-the-secrets-of-the-universe
Code Name Verity,/lists/7xkd3hqp/code-name-verity
The Perks of Being a Wallflower,/lists/ycocwrfr/perks-of-being-a-wallflower
The Prince and the Dressmaker,/lists/7xut4cpa/prince-and-the-dressmaker
The Tiger Rising,/lists/dye7f57g/tiger-rising
Goodbye Stranger,/lists/lzjgd6vu/goodbye-stranger
Ghost Squad,/lists/n6wsrehx/ghost-squad
Race to the Sun,/lists/qujfrj4l/race-to-the-sun
Dragons in a Bag,/lists/umjko5dx/dragons-in-a-bag
King and the Dragonflies,/lists/z6suslva/king-and-the-dragonflies
Paper Towns,/lists/zes2voqb/paper-towns
The Wind in the Willows,/lists/p4553zin/wind-in-the-willows
Silent to the Bone,/lists/7sdgtavn/silent-to-the-bone
