word,part_of_speech,meaning,example,example_meaning,definition,ID
communicative,adjective,cởi mở,Having good communication with our friends is a must.,Trò chuyện cởi mở là điều không thể thiếu trong tình bạn.,Someone or something which tends to eagerly and effectively communicate.,14163
specificity,noun,đặc trưng,"Rather, it's because I want something that has a specific history.","Thiệt ra, là do tôi muốn một thứ gì đó, với lịch sử đặc trưng của nó.",The state of being specific rather than general.,14164
nonentity,noun,con số không,He's an intellectual nonentity .,Hắn là người không biết vận dụng trí óc,an unimportant or insignificant person,14166
fence,verb,lảng tránh,I know you're trying to build that fence .,Tôi biết ngài sẽ lảng tránh mà.,"A thin, human-constructed barrier which separates two pieces of land or a house perimeter.",14168
masses,noun,chúng,I've adjusted it to support our body mass .,Tôi chỉnh nó để năng đỡ trọng lượng chúng ta.,Plural form of mass.,14169
mestizo,noun,người lai,It corresponds to the Spanish word mestizo .,"Nó tương ứng với "" mestizo "" trong tiếng Tây Ban Nha.","A person of mixed ancestry, especially one of Spanish and Native American heritage.",14170
discus,noun,đĩa,"The discus as a sport was resurrected in Magdeburg, Germany, by Christian Georg Kohlrausch and his students in the 1870s.","Môn ném đĩa được khởi phát trở lại ở Magdeburg, Đức nhờ Christian Georg Kohlrausch và các học trò của ông vào thập niên 1870.",A round plate-like object that is thrown for sport.,14171
detonation,noun,sự nổ,Detonate the vest.,Cho nổ chiếc áo đó.,"An explosion or sudden report made by the near-instantaneous decomposition or combustion of unstable substances as, the detonation of gun cotton. Specifically, combustion that spreads supersonically via shock compression.",14172
warlock,noun,pháp sư,"That is your destiny, young warlock , not mine.","Đó là số phận của cậu, chiến pháp sư ạ, ko phải của ta.",The male equivalent of witch.,14173
allocation,noun,cấp phát,One advantage of that is that you can allocate money coherently.,Một ích lợi của điều đó là bạn có thể cấp phát ngân sách minh bạch.,"The process or procedure for allocating things, especially money or other resources.",14174
keenly,adverb,sâu sắc,Jesus is still keenly interested in each of his disciples.,Chúa Giê-su vẫn quan tâm sâu sắc đến từng môn đồ.,In a keen manner.,14175
barred,adjective,cấm,The public will be barred from further hearings!,Công chúng sẽ bị cấm vào trong các phiên điều trần!,"Having bars, striped.",14177
blaze,verb,ngọn lửa,"The blaze has struck reactor four , where spent fuel rods are kept .",Ngọn lửa làm nổ lò phản ứng số bốn nơi chứa các thanh nhiên liệu đã dùng .,"A fire, especially a fast-burning fire producing a lot of flames and light.",14178
combustion,noun,cháy,And my advice to you is to stop worrying before you spontaneously combust .,Và lời khuyên của tôi là đừng lo lắng nữa. Trước khi cậu tự thiêu cháy chính mình.,(chemistry) The act or process of burning.,14179
unrepentant,adjective,không ăn năn,"If the individual is unrepentant , the shepherds must remove the erring one from the congregation.","Nếu người đó không ăn năn , những người chăn phải trừ bỏ người phạm tội khỏi hội thánh.",Feeling or showing no sorrow for wrongdoing.,14180
spendthrift,adjective,hoang phí,"Although in his youth he was undoubtedly a spendthrift and womaniser, Frederick settled down following his marriage to the sixteen-year-old Augusta of Saxe-Gotha on 27 April 1736.","Mặc dù vào thời niên thiếu, Frederick khá hoang phí và mê gái, nhưng ông nhanh chóng ổn định cuộc sống sau cuộc hôn nhân với Augusta xứ Saxe-Gotha, 16 tuổi, vào năm 1736.",Someone who spends money improvidently or wastefully.,14181
prong,verb,chĩa,"Gentlemen, two- pronged objective.",Có 2 điều cần phải chú ý.,"A thin, pointed, projecting part.",14182
locale,noun,nơi xảy ra,Please speak to your local tax advisors if you have further questions.,Vui lòng trò chuyện với nhà tư vấn thuế ở địa phương của bạn nếu bạn có thêm câu hỏi.,The place where something happens.,14183
resolved,adjective,quyết tâm,Is he firmly resolved not to repeat the wrong?,Anh ấy có quyết tâm không tái phạm lỗi lầm không?,Simple past tense and past participle of resolve.,14184
litigation,noun,vụ kiện,We were satisfied with the outcome of the litigation .,Chúng tôi hài lòng với kết quả của vụ kiện ấy?,(law) The conduct of a lawsuit,14185
specialize,verb,chuyên gia về,"Before the C.T. scan was introduced, he specialized in transcranial ultrasound.","Trước khi có chụp cắt lớp, ông ấy là chuyên gia về siêu âm xuyên sọ.",To mention specially; to particularize.,14186
invalid,adjective,tàn phế,YiJung is acting like an invalid .,Yi Jung thì cư xử như người tàn phế .,"Not valid; not true, correct, acceptable or appropriate.",14187
specification,noun,chi tiết,"More specifically , they can say if a person is lying.","Càng chi tiết , người ta càng có thể kết luận một người đang nói dối.","An explicit set of requirements to be satisfied by a material, product, or service.",14189
approach,Verb,đến gần,They were beaming and waving as we approached .,Họ tươi cười rạng rỡ và vẫy tay chào khi chúng tôi tiến đến gần .,"(intransitive) To come or go near, in place or time; to draw nigh; to advance nearer.",14190
perpetuation,noun,sự ghi nhớ mãi,He had a perpetual need to work.,Chàng luôn có nhu cầu làm việc.,"The act of prolonging existence, of keeping something alive or active.",14192
imposture,noun,sự lừa gạt,Imposture in every shape I utterly detested.,Tôi hoàn toàn ghét sự giả mạo dưới mọi hình thức.,The act or conduct of an impostor; deception practiced under a false or assumed character; fraud or imposition; cheating.,14193
disassemble,verb,tháo ra,"However, if within a few days, appliances such as refrigerators and boilers are disassembled by qualified electricians and then thoroughly cleaned, dried, and reassembled, in most cases they will continue to function.","Tuy nhiên, nếu trong vòng vài ngày, những thiết bị như tủ lạnh và nồi hơi được thợ điện lành nghề tháo ra , lau chùi sạch sẽ, sấy khô và ráp lại như cũ, thì phần lớn chúng đều hoạt động lại bình thường.",To take to pieces; to reverse the process of assembly.,14194
confession,noun,sự thú nhận,Let's see her confession .,Hãy xem sự thú nhận của cô ta.,The open admittance of having done something (especially of something bad).,14195
disobey,verb,không vâng lời,Adam was free to obey or to disobey .,A-đam được tự do vâng lời hay không vâng lời .,(transitive) To refuse to obey an order of (sb).,14196
devotee,noun,người hâm mộ,"Jackson devotees gathering at the Forest Lawn Cemetery in Glendale , California said they had come to both grieve and celebrate his life .","Người hâm mộ Jackson tụ tập tại nghĩa trang Forest Lawn thuộc Glendale , California nói rằng họ đến để cùng chia buồn và tưởng niệm về cuộc đời ông .",An ardent enthusiast or admirer,14197
apparatchik,noun,công chức,They have followed the code of the apparatchik .,Họ tuân thủ theo những quy chuẩn của bộ máy quan liêu .,(historical) A member of the Soviet apparat; a Communist bureaucrat or agent. [from 20th c.],14198
impoverish,verb,bần cùng hoá,"He died impoverished , as since he did not patent the collodion process he made very little money from it.","Ông qua đời khi đã kiệt sức bởi vì không đăng ký sáng chế cho collodion, ông kiếm rất ít tiền từ đứa con tinh thần này.",(transitive) Make poor.,14199
tutorial,adjective,hướng dẫn,Let me know if you need a quick tutorial .,Ông cần hướng dẫn nhanh thì cứ cho tôi biết.,"Of or pertaining to a tutor; belonging to, or exercised by, a tutor.",14202
panoply,noun,bộ áo giáp,and take the entire panoply of tests of happiness.,"Và bất kỳ ai trong số các bạn đều có thể lên trang web đó, miễn phí và thử hàng loạt bài kiểm tra hạnh phúc.",A splendid display of something.,14203
miscegenation,noun,sự lai căng,The couple faced significant difficulties at the time due to anti- miscegenation laws and prevalent sentiments against interracial marriages.,Các cặp vợ chồng phải đối mặt với khó khăn đáng kể vào thời kỳ này do luật chống phối giống lai và sự phản đối phổ biến đối với cuộc hôn nhân giữa các chủng tộc.,"(chiefly US) The mixing or blending of race in marriage or breeding, interracial marriage.",14204
inflatable,adjective,có thể bơm phồng,"as well as the mammalian fleshy, inflatable cylinder",cũng như thứ hình ống đầy thịt có thể bơm phồng ở động vật có vú,Able to be inflated or blown up.,14206
grumpy,adjective,gắt gỏng,"Ballu (Rox) is a grumpy , muscular-looking great dane living next door to Don and Colonel.",Ballu (Rox) là một con chó gắt gỏng sống bên cạnh Don và Colonel.,"Unhappy and/or irritable, a word which is particularly applied to babies and children or adults who are acting childishly.",14208
overboard,adjective,qua mạn tàu,the latter thrown overboard on a boat journey.,mẹ cậu đã bị ném qua mạn tàu trong một chuyến đi tàu,excessive; too much,14209
privacy,noun,sự riêng tư,You must not invade the privacy of others.,Bạn không được xâm phạm sự riêng tư của người khác.,The state of being private; the state of not being seen by others.,14210
purification,noun,sự làm sạch,It is found in some modern water purification tablets/filters.,Nó được tìm thấy trong một vài bộ lọc nước hiện đại.,The act or process of purifying.,14211
pro rata,adverb,theo tỷ lệ,You will be paid revenue for these videos on a pro rata basis.,Bạn sẽ nhận được doanh thu từ những video này theo tỷ lệ .,(of an allocation) In proportion to some factor that can be exactly calculated.,14212
thug,verb,du côn,"I don't want your thugs , like these fellows, following me around everywhere.",Tôi không muốn đám du côn của ngài theo dõi tôi mọi nơi.,"A criminal who treats others violently and roughly, especially for hire.",14213
possible,adjective,có thể,"If possible , I'd like to go home now.","Nếu có thể , tôi muốn được về nhà ngay bây giowf.",(usually not comparable) Able but not certain to happen; not impossible.,14214
faulty,adjective,có thiếu sót,Faulty shock unit.,Một cú sốc lớn,Having or displaying faults; not perfect; not adequate or acceptable.,14216
inaccurate,adjective,không chính xác,They'll give him inaccurate locations for all Starfleet vessels.,Nhưng đó chỉ là các vị trí không chính xác của các chiến hạm thuộc Hạm đội.,Mistaken or incorrect; not accurate.,14217
incorrect,adjective,sai,"Patiently listen to your child’s point of view, even if you feel that view is incorrect .","Hãy kiên nhẫn lắng nghe ý kiến của con, dù bạn nghĩ đó là sai .",Not correct; erroneous or wrong.,14218
certain,noun,nào đó,What might help certain ones who have not yet been baptized?,Điều gì có thể giúp một số người nào đó chưa chịu báp têm?,"Sure, positive, not doubting.",14219
indubitable,adjective,rõ ràng,"12 Indubitably , the key to brotherly affection is appreciation.",12 Chắc chắn bí quyết dẫn đến tình yêu mến anh em là lòng quí mến.,clearly true; providing no possibility of doubt.,14220
deceit,noun,sự lừa dối,"I felt elation springing forth from the innermost part of my being, which is protected from all deceit .",Tôi cảm thấy nỗi phấn khởi phát sinh từ tận đáy tâm hồn của tôi mà được bảo vệ từ mọi sự lừa dối .,An act or practice intended to deceive; a trick,14221
fudge,verb,bản tin giờ chót,"Oh, fudge .","Ôi, vớ vẩn",(chiefly uncountable) Light or frothy nonsense.,14222
partisanship,noun,tinh thần đảng phái,Partisanship .,Tinh thần đảng phái .,An inclination to be partisan or biased; partiality,14223
cosmogony,noun,nguồn gốc vũ trụ,"This article will discuss only the typical elements present in Asian mythology, such as cosmogony , important deities, and the best-known Japanese stories.","Bài viết này chỉ nói về các yếu tố thông thường hiện diện trong thần thoại châu Á, ví dụ như nguồn gốc vũ trụ , các vị thần quan trọng, và những truyền thuyết Nhật Bản nổi tiếng nhất.","The study of the origin, and sometimes the development, of the universe or the solar system, in astrophysics, religion, and other fields.",14224
cosmography,noun,vũ trụ học,"Arngrímur also, however, criticized substantial works such as the Cosmographie of the German scholar Sebastian Münster.","Arngrímur cũng được, tuy nhiên, chỉ trích các công trình lớn như Cosmographie của học giả người Đức Sebastian Münster.",The creation of maps of the universe.,14226
cosmopolite,adjective,chủ nghĩa thế giới,Pucciniomycotina is a cosmopolite and exists all over the world.,Pucciniomycotina phổ biến rông khắp và có mặt trên toàn thế giới.,One who is at home in every place; a citizen of the world; a cosmopolitan person.,14227
cosmetology,noun,khoa mỹ dung,"Aveda manufactures skin and body care, cosmetics, perfume (internally called ""pure-fume""), hair color, hair care products, and trains students in cosmetology , massage and esthiology at the Aveda Institutes in Minneapolis, New York City, Des Moines, Washington, DC, Maryland, Vancouver, Calgary, Orlando, Denver, Toronto and many other cities.","Aveda sản xuất mỹ phẩm dưỡng da và cơ thể, nước hoa (được gọi là ""tinh khiết""), thuốc nhuộm tóc, sản phẩm chăm sóc tóc và đào tạo sinh viên về khoa mỹ dung , massage và esthiology tại các học viện Aveda ở Minneapolis, thành phố New York, Des Moines, Washington, DC, Vancouver, Calgary, Orlando, Denver, Toronto và nhiều thành phố khác.",the science of cosmetics,14228
cosmonaut,noun,nhà du hành vũ trụ,Tu-154M-LK-1 Cosmonaut trainer.,Tu-154M-LK-1 Huấn luyện nhà du hành vũ trụ .,"An astronaut, especially a Russian or Soviet one.",14230
terrier,noun,chó sục,International Australian Silky Terrier database Australian Silky Terrier at Curlie,International Australian Silky Terrier database Chó sục lông mượt Úc trên DMOZ,"A dog from a group of small, lively breeds, originally bred for the hunting of burrowing prey such as rabbits or foxes.",14232
terra incognita,noun,chưa ai biết đến,The most promising words ever written on the maps of human knowledge are terra incognita —unknown territory.,Những lời hứa hẹn nhất được viết trên bản đồ tri thức của nhân loại là terra incognita - miền đất lạ.,Land that has never been explored or mapped; uncharted territory.,14233
geomancy,noun,phong thủy,"The New Age boom of the 1980s expanded the scope of the ""Earth mysteries"" field beyond the British landscape, and Earth mysteries as a ""New Age invented tradition"" by the 1990s could include the study of ancient sites and landscapes (including archaeology, archaeoastronomy, and ley lines), Chinese geomancy or feng shui, western magical concepts of gematria, and dowsing.","Sự bùng nổ Thời đại Mới của những năm 1980 đã mở rộng phạm vi của lĩnh vực ""bí ẩn Trái Đất"" vượt ra ngoài cảnh quan nước Anh và bí ẩn Trái Đất là một ""truyền thống phát minh ra Thời đại Mới"" vào những năm 1990 có thể bao gồm nghiên cứu về các địa điểm và phong cảnh cổ đại (bao gồm khảo cổ học, khảo cổ thiên văn học và các đường Ley), môn bói đất Trung Quốc hay phong thủy , các khái niệm ma thuật phương Tây của phép cộng trị, và cảm xạ.",A method of divination which interprets markings on the ground or how handfuls of dirt land when tossed.,14234
geocentric,adjective,địa tâm,Not all Greeks agreed with the geocentric model.,Không phải tất cả những người Hy Lạp đều đồng tình với mô hình địa tâm .,Having the Earth at the center. Usually in reference to the Solar System.,14235
geopolitics,noun,Địa chính trị,The geopolitical world has got a lot to learn from the digital world.,Địa chính trị có rất nhiều điều phải học hỏi từ thế giới kĩ thuật số.,The study of the effects of geography (especially economic geography) on international politics.,14236
geostationary,adjective,địa tĩnh,"Now about 200 communications satellites, most of them geostationary , are in operation, connecting places all over the world.","Hiện nay khoảng 200 vệ tinh thông tin, phần lớn là địa tĩnh , đang hoạt động, nối liền các nơi trên khắp đất.",At a fixed distance in three dimensions relative to a particular point on the Earth's surface; generally only possible with orbital satellites.,14239
geotropism,noun,tính hướng đất,"Fruit bodies change their geotropic response three times during their development, which helps ensure that the teeth ultimately point downward for optimum spore release.","Các cơ quan trái cây thay đổi phản ứng địa lý của họ ba lần trong quá trình phát triển của chúng, giúp đảm bảo răng sẽ hướng xuống dưới để phóng thích bào tử tối ưu.",(biology) The movement of a plant in response to gravity (either downwards or upwards),14240
geomorphology,noun,địa mạo học,"In terms of geology, Shen Kuo is one of the first naturalists to have formulated a theory of geomorphology .","Trong địa chất học , Shen Kuo là một trong những nhà tự nhiên học đã đưa ra học thuyết về địa mạo học .","The study of landforms, their classification, origin, development, and history.",14241
hydra,noun,Hydra,Hydra's not the only thing we're facing these days.,Hydra không phải là thứ duy nhất ta đang đối đầu trong những ngày này.,"Any of several small freshwater polyps of the genus Hydra and related genera, having a naked cylindrical body and an oral opening surrounded by tentacles.",14242
hydrant,noun,vòi nước máy,That's a fire hydrant right there.,Trụ nước cứu hỏa đó.,An outlet from a liquid/fluid main often consisting of an upright pipe with a valve attached from which fluid (e.g. water or fuel) can be tapped.,14243
dehydrated,adjective,khử nước,"I put my food waste into this dehydrating , desiccating macerator —","Tôi cho các chất thải thực phẩm vào máy ngâm, khử nước , sấy khô",Simple past tense and past participle of dehydrate.,14244
dehydration,noun,sự mất nước,Dehydration can cause loss of balance.,Sự mất nước có thể làm cơ thể mất thăng bằng.,"The act or process of freeing from water; also, the condition of a body from which the water has been removed.",14245
hydrologic,adjective,thuỷ học,Hydrology and Water Resources of India.,Hydrology and Water Resources of India (bằng tiếng Anh).,Of or pertaining to hydrology.,14246
hydrotherapy,noun,phép chữa bằng nước,Take her to hydrotherapy .,Đem cô ta đi dìm nước .,"Any of various techniques that use water, either externally or internally, for the treatment of disease and for the soothing of pain",14247
hydroelectric,adjective,thuỷ điện,"He became a manager of a hydroelectric plant in Ust'-Kamenogorsk, Kazakhstan.","Những năm sau đó, ông làm giám đốc một nhà máy phát điện ở Ust'-Kamenogorsk, Kazakhstan.",that generates electricity by converting the energy of moving water,14248
hydrodynamics,noun,thủy động lực học,Hydrodynamics (6th ed.).,Hydrodynamics (ấn bản 6).,(physics) the scientific study of fluids in motion,14249
hydroponic,adjective,trồng trong nước,You'll earn it doing chores on my hydroponic farm.,Cô cậu phải làm 1 vài việc vặt cho vườn thủy sinh của tôi để nhận oxi .,"(Horticulture) of a plant; a method of growing plants using mineral nutrient solutions in water, without soil.",14250
hydrogen,noun,hiđrô,"It's still mostly hydrogen at 71 percent, with most of the rest being helium at 27 percent.","Mặt trời được hình thành từ các nguyên tố ấy. vẫn chủ yếu gồm 71% hiđrô , 27% heli.",The lightest chemical element (symbol H) with an atomic number of 1 and atomic weight of 1.00794.,14251
aquarium,noun,bể nuôi,"from the aquarium in Monaco,",từ 1 bể nuôi cá ở Monaco.,"A tank, often made of glass, for keeping live fish or other aquatic animals.",14253
aquaculture,noun,như aquiculture,Shrimp aquaculture projects are one of the biggest threats.,Các dự án nuôi tôm là một trong những mối đe dọa lớn nhất.,"The cultivation of aquatic produce such as aquatic plants, fish, and other aquatic animals.",14254
aqualung,verb,Đồ lặn,"The album features BT, Kirsty Hawkshaw, and Aqualung on vocals.","Album có BT, Kirsty Hawkshaw, và Aqualung về giọng hát.",A piece of equipment consisting of an oxygen tank and breathing apparatus used by divers to allow them to breathe underwater at depth.,14255
igniter,noun,bộ phận đánh lửa,Might be an ignition problem with your Mustang.,Có thể bộ phận đánh lửa của chiếc Mustang có vấn đề.,"Any device that is used to ignite something, especially a fuel mixture, or a charge of explosive",14257
ignitable,adjective,dễ cháy,Fires highly-concentrated combustible liquid fuel... that ignites on contact with the air.,"Lửa tập trung cao độ, nhiên liệu lỏng dễ cháy sẽ đốt cháy khi tiếp xúc với không khí.",Capable of being ignited; able to burn.,14259
pyromania,noun,chứng cuồng phóng hoả,"I mean, give the poor guy some closure as to why Amanda Clarke added criminal pyromania to her already impressive list of felonies.",Cho cậu chàng một kết thúc về lí do tại sao Amanda Clarke thêm chứng cuồng đốt nhà vào cái danh sách trọng tội đầy ấn tượng đi.,An uncontrollable urge to start fires.,14262
pyrolysis,noun,chưng khô,"4H-Pyran was first isolated and characterized in 1962 via pyrolysis of 2-acetoxy-3,4-dihydro-2H-pyran.","4 H -Pyran lần đầu tiên được phân lập và mô tả vào năm 1962 thông qua nhiệt phân của 2-axetoxy-3,4-dihydro-2 H -pyran.","(chemistry, physics) The decomposition of a material or compound due to heat in the absence of oxygen or any other reagents",14264
pyrolusite,noun,Pyrolusit,"Manganese occurs principally as pyrolusite (MnO2), braunite, (Mn2+Mn3+6)(SiO12), psilomelane (Ba,H2O)2Mn5O10, and to a lesser extent as rhodochrosite (MnCO3).","Mangan có mặt chủ yếu trong pyrolusit (MnO2), braunit, (Mn2+Mn3+6)(SiO12), psilomelan (Ba,H2O)2Mn5O10, và ít hơn trong rhodochrosit (MnCO3).","(mineralogy) A dark coloured mineral, consisting of manganese dioxide (MnO2), that is an important ore of manganese.",14265
pyrex,noun,pyrex,I came by about 9:00 to return the pyrex .,Tôi ghé qua khoảng 9 giờ để trả đồ .,A kind of heat-resistant glass.,14268
aerialist,noun,máy bay,"AN AERIALIST catapults from his swinging trapeze, doubles up, and deftly somersaults in the air.","MỘT diễn viên đu bay tung mình khỏi dàn đu, gập người, và điêu luyện nhào lộn trên không.","An acrobat performing high off the ground, defying a fall to earth, as on a trapeze or a tightrope.",14270
aerobe,noun,hiếu khí,But also in your future is brain aerobics .,Nhưng tương lai của bạn là luyện tập trí não.,"(biology) Any organism (but especially a bacterium) that can tolerate the presence of oxygen, or that needs oxygen to survive",14271
aerosol,noun,Aerosol,"He has been a part of major projects such as the Indian Ocean Experiment (INDOEX) and the Earth Radiation Budget Experiment (ERBE), and is known for his contributions to the area of atmospheric aerosol research.","Ông đã từng tham dự những dự án lớn như thí nghiệm tại Ấn Độ Dương (INDOEX) và thí nghiệm ngân sách bức xạ Trái đất (ERBE), và được biết đến với những đóng góp của ông cho lĩnh vực nghiên cứu aerosol khí quyển.","In a gaseous or airborne cloud of particulate matter, either solid, liquid, or gas",14272
aerospace,adjective,không gian vũ trụ,The ship participated in the Langkawi International Maritime and Aerospace Exhibition LIMA-2017.,Con tàu tham gia vào Hội chợ Hàng hải và Không gian Vũ trụ Quốc tế Langkawi LIMA-2017.,The atmosphere of the Earth and the region of space around it.,14273
aerodrome,noun,phi trường,The Flying Ace returned to the aerodrome with the love of his life.,Viên Phi Công Xuất Sắc trở lại phi trường với tình yêu của đời mình.,(UK) An airfield equipped with control tower and hangars as well as accommodation for passengers and cargo; an airport,14274
etherize,verb,cho ngửi ête,The book of Ether,Sách Ê The,To convert into ether.,14276
etherealize,verb,làm nhẹ lâng lâng,The book of Ether,Sách Ê The,(transitive) To make ethereal.,14277
ethernet,noun,ethernet,"Then connect the power. Finally, the yellow ethernet cable.","Sau đó kết nối với nguồn. Cuối cùng, dây cáp ethernet màu vàng",alternative capitalization of Ethernet,14278
ethyl,noun,Etyla,Its ethyl ester condenses with hydrazine to form pyrazolone.,Este ethyl của nó ngưng tụ với hydrazine để tạo thành pyrazolon.,"(organic chemistry) The univalent hydrocarbon radical, C2H5, formally derived from ethane by the loss of a proton",14279
ethane,noun,Etan,"At standard temperature and pressure, ethane is a colorless, odorless gas.","Ở áp suất và nhiệt độ bình thường thì etan là một khí không màu, không mùi.","(organic chemistry) An aliphatic hydrocarbon, C2H6, gaseous at normal temperatures and pressures, being a constituent of natural gas.",14280
ethanol,noun,êtanol,Ninety-five percent ethanol .,Ethanol 95 độ .,(organic chemistry) A simple aliphatic alcohol formally derived from ethane by replacing one hydrogen atom with a hydroxyl group: CH3-CH2-OH.,14281
urethane,noun,Urethan,"Resins containing acrylate, epoxy, and urethane are typically used.","Các loại nhựa có chứa acrylate, epoxy và urethane thường được sử dụng.","(organic chemistry, uncountable) A white crystalline organic compound, ethyl-carbamate, NH2COOC2H5, used in the synthesis of other organic compounds.",14282
polyurethane,noun,Polyurethane,"Iron oxide in mag tape, it sticks to polyurethane with a binder.",Ôxit sắt trong băng từ... bám vào lớp Polyurethane qua chất kết dính.,(organic chemistry) Any of various polymeric resins containing urethane links; used in very many industrial and domestic applications.,14283
ester,noun,Este,Formic acid ethyl ester,Axit Formic athyl este,"(organic chemistry) A compound most often formed by the condensation of an alcohol and an acid, with elimination of water. It contains the functional group carbon-oxygen double bond joined via carbon to another oxygen atom.",14284
polyester,adjective,Polyester,"Yeah, Dad, I'm sure the polyester pants really help seal the deal.",con chắc rằng quần polyester thực sự giúp được con khá nhiều.,Any polymer whose monomers are linked together by ester bonds,14285
astrology,noun,chiêm tinh học,That discovery dealt astrology its deathblow as a science.,Sự khám phá này giáng một đòn chí tử vào ngành chiêm tinh học .,The study of the movements and relative positions of celestial bodies and their supposed influence on human affairs.,14286
astrophysics,noun,vật lý học thiên thể,"After 1973, astrophysics research at Nanjing University was revived.","Sau năm 1973, nghiên cứu vật lý thiên văn tại Đại học Nam Kinh đã được hồi sinh.",The branch of astronomy or physics that deals with the physical properties of celestial bodies and with the interaction between matter and radiation in celestial bodies and in the space between them.,14287
astrobiology,noun,sinh vật học vũ trụ,These discoveries suggest that Earth-like planets may be only the tip of the astrobiological iceberg.,Những điều này cho thấy các hành tinh như Trái đất có thể chỉ là bề nổi của tảng băng sinh vật học vũ trụ .,"the study of life anywhere in the universe, including the Earth http://science.nasa.gov/planetary-science/astrobiology/",14288
aster,noun,cây cúc tây,Aster also remains popular in Ethiopia.,Aster cũng vẫn phổ biến ở Ethiopia.,(obsolete) A star.,14289
astral,adjective,gồm những vì sao,My astral body.,Linh thể của anh.,Relating to or resembling the stars.,14290
solar energy,noun,năng lượng mặt trời,Right when I was 15 was when I first got interested in solar energy .,Tôi bắt đầu quan tâm đến lĩnh vực năng lượng mặt trời khi mới 15 tuổi,Energy in the form of electromagnetic radiation emitted from the Sun; especially that part of this energy that is converted into usable thermal or electrical energy by man.,14292
solar cell,noun,Pin mặt trời,I rigged it to the solar cells in the roof.,Tôi đã nối với pin mặt trời ở trên đó.,A semiconductor device that converts the radiant energy of sunlight into electrical energy,14293
solar eclipse,noun,nhật thực,Why can a solar eclipse not be the cause of the three hours of darkness?,Tại sao nhật thực không phải là nguyên nhân gây ra bóng tối kéo dài ba tiếng?,(astronomy) A phenomenon occurring when the Moon passes between the Earth and the sun.,14295
solar plexus,noun,đám rối dương,And felt like he’d been punched in his solar plexus .,Và cảm thấy mình như bị đấm vào đám rối dương .,"(anatomy) A complex network of nerves and ganglia, located within the abdomen behind the stomach.",14296
solarize,verb,hỏng vì phơi quá,The potential for further solar development is high.,Tiềm năng phát triển năng lượng mặt trời rất cao.,"(transitive, American) To subject to solarization.",14297
insolation,noun,sự phơi nắng,Insolent bastard.,Tên trời đánh khốn kiếp!,Exposure to the rays of the sun.,14298
emasculate,adjective,hoạn,12 I wish the men who are trying to unsettle you would emasculate themselves.,+ 12 Phải chi những kẻ gây hoang mang cho anh em tự hoạn mình cho xong.,Deprived of virility or vigor; unmanned; weak.,14300
yardstick,noun,tiêu chuẩn so sánh,“The Yardstick of the Bible”,“Tiêu chuẩn Kinh Thánh”,A measuring rod thirty-six inches long.,14301
porridge,noun,cháo,"One day when their porridge was too hot, they took a walk.","Một hôm khi bát cháo quá nóng, chúng bỏ đi dạo.","A type of thick soup or stew, especially thickened with barley.",14302
butterfingers,noun,vụng về,We'd be resting'easy if Butterfingers here hadn't lost the kid.,Tất cả chỉ tại cái tên vụng về đó để mất đứa bé.,someone who is clumsy or uncoordinated; a klutz; someone who tends to drop things,14304
pupil,noun,học sinh,“First years should note that the forest on the grounds is forbidden to all pupils .,Học sinh năm thứ nhất nen biết là khu rừng trên mặt đất cạnh trường là rừng cấm.,"(anatomy) The hole in the middle of the iris of the eye, through which light passes to be focused on the retina.",14306
voluntarily,adverb,tình nguyện,So you got in voluntarily ?,Và cậu tình nguyện chui vào?,In a voluntary manner.,14307
unintentional,adjective,không cố ý,""" Unintentional ""?",Không cố ý ?,Not intended or deliberate; inadvertent; unwitting,14308
removed,adjective,khác biệt,You told me he was too removed .,Em nói với anh là anh ấy quá khác biệt .,"Separated in time, space, or degree.",14309
unavailable,adjective,không có giá trị,Subsequent biographers have been able to construct a more rounded picture of Edward by using material and sources that were unavailable to Lee.,Cuốn tiểu sử sau đó có thể xây dựng một hình ảnh đẹp hơn thực tế của Edward bằng cách sử dụng một số tài liệu và các nguồn không có giá trị .,Not available,14310
wanting,adjective,không có,Nobody wants to see you get killed.,"Phải, không có ai muốn thấy anh bị giết.",Absent or lacking.,14311
infuriated,adjective,tức giận,He may infuriate .,Hắn có thể tức lên .,Extremely angry,14312
deficient,adjective,thiếu hụt,But not the vitamin deficiency or the ectopic pregnancy.,Nhưng không giải thích việc thiếu hụt vitamin và lệch vị thai.,Lacking something essential; often construed with in.,14313
horrid,adjective,dễ sợ,Shin Ji later went through an operation to rid of the horrid teeth .,Sau này Shin Ji đã đi phẫu thuật để bỏ đi những chiếc răng dễ sợ kia .,"(archaic) bristling, rough, rugged",14314
lousy,adjective,có rận,You're a lousy shot.,Mày là một tay súng tệ,"Remarkably bad; of poor quality, dirty, or underhanded.",14315
immeasurable,adjective,vô hạn,His love for us is immeasurable .,Tình yêu thương của Ngài dành cho chúng ta là vô hạn .,impossible to measure,14316
bromide,noun,bromua,Black & White with Cold Tone: Start subtly and replicate printing on a cold tone black and white paper such as a bromide enlarging paper,Đen trắng với sắc mát: bắt đầu tế nhị và sao lại bản in trên giấy đen trắng sắc mát như giấy phóng bromua,(inorganic chemistry) A binary compound of bromine and some other element or radical.,14317
relaxed,adjective,thoải mái,"We do have a session where the rules are more relaxed , you know?","Chúng tôi có những lớp với luật lệ thoải mái hơn, cô biết chứ?",Having an easy-going mood or temperament.,14318
